Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
16623,1665742521082,8352.0,232.0,620.0
16624,1665742521085,8612.0,196.0,912.0
16625,1665742521089,8696.0,-428.0,500.0
16626,1665742521089,8324.0,56.0,756.0
16627,1665742521092,8440.0,-320.0,592.0
16628,1665742521093,8492.0,52.0,876.0
16629,1665742521096,8104.0,272.0,540.0
16630,1665742521098,8712.0,-196.0,904.0
16631,1665742521102,8232.0,-444.0,544.0
16632,1665742521102,8384.0,144.0,764.0
16633,1665742521106,8532.0,-144.0,760.0
16634,1665742521108,8448.0,360.0,808.0
16635,1665742521109,8208.0,332.0,568.0
16636,1665742521111,8544.0,-480.0,340.0
16637,1665742521115,8668.0,-128.0,804.0
16638,1665742521115,8392.0,-8.0,756.0
16639,1665742521119,8716.0,208.0,868.0
16640,1665742521120,8348.0,288.0,660.0
16641,1665742521123,8368.0,-360.0,540.0
16642,1665742521123,8584.0,56.0,772.0
16643,1665742521127,8380.0,140.0,676.0
16644,1665742521130,8348.0,-76.0,688.0
16645,1665742521132,8436.0,-148.0,568.0
16646,1665742521134,8376.0,56.0,672.0
16647,1665742521136,8608.0,-420.0,388.0
16648,1665742521138,8760.0,496.0,1016.0
16649,1665742521140,8300.0,-148.0,824.0
16650,1665742521142,8792.0,144.0,1020.0
16651,1665742521144,8316.0,272.0,748.0
16652,1665742521148,8316.0,-48.0,520.0
16653,1665742521148,8516.0,-180.0,780.0
16654,1665742521152,8488.0,224.0,868.0
16655,1665742521153,8368.0,-36.0,728.0
16656,1665742521156,8752.0,628.0,1056.0
16657,1665742521157,8052.0,-372.0,564.0
16658,1665742521160,8372.0,56.0,712.0
16659,1665742521162,8564.0,-152.0,644.0
16660,1665742521165,8364.0,340.0,672.0
16661,1665742521166,8528.0,128.0,684.0
16662,1665742521169,8232.0,-36.0,680.0
16663,1665742521171,8508.0,-60.0,560.0
16664,1665742521173,8380.0,-24.0,716.0
16665,1665742521175,8380.0,-196.0,628.0
16666,1665742521177,8792.0,648.0,980.0
16667,1665742521180,8144.0,-376.0,792.0
16668,1665742521181,8520.0,268.0,760.0
16669,1665742521185,8748.0,284.0,752.0
16670,1665742521186,8180.0,-120.0,636.0
16671,1665742521188,8640.0,216.0,904.0
16672,1665742521191,8412.0,-272.0,516.0
16673,1665742521192,8452.0,604.0,852.0
16674,1665742521195,8660.0,-288.0,612.0
16675,1665742521197,8652.0,264.0,856.0
16676,1665742521199,8268.0,228.0,812.0
16677,1665742521202,8716.0,-224.0,748.0
16678,1665742521204,8208.0,428.0,752.0
16679,1665742521207,8140.0,-480.0,396.0
16680,1665742521209,8704.0,48.0,904.0
16681,1665742521210,8308.0,-152.0,576.0
16682,1665742521212,8452.0,-140.0,608.0
16683,1665742521214,8620.0,164.0,968.0
16684,1665742521216,8604.0,-140.0,592.0
16685,1665742521219,8252.0,-60.0,724.0
16686,1665742521222,8724.0,-12.0,660.0
16687,1665742521223,8240.0,-492.0,648.0
16688,1665742521225,8388.0,-96.0,600.0
16689,1665742521228,8360.0,256.0,876.0
16690,1665742521231,8068.0,-508.0,580.0
16691,1665742521232,8988.0,496.0,904.0
16692,1665742521234,8468.0,-292.0,860.0
16693,1665742521236,8144.0,452.0,920.0
16694,1665742521239,8276.0,64.0,592.0
16695,1665742521242,8796.0,-168.0,924.0
16696,1665742521244,8388.0,80.0,720.0
16697,1665742521245,8340.0,-12.0,552.0
16698,1665742521248,8636.0,92.0,820.0
16699,1665742521251,8616.0,236.0,848.0
16700,1665742521252,8556.0,124.0,592.0
16701,1665742521256,8476.0,104.0,768.0
16702,1665742521257,8512.0,148.0,732.0
16703,1665742521258,8636.0,-84.0,620.0
16704,1665742521260,8316.0,-48.0,712.0
16705,1665742521263,8360.0,296.0,776.0
16706,1665742521265,8748.0,-408.0,488.0
16707,1665742521267,8692.0,660.0,888.0
16708,1665742521270,8392.0,-252.0,732.0
16709,1665742521271,8536.0,-52.0,704.0
16710,1665742521275,8292.0,172.0,772.0
16711,1665742521276,8448.0,-228.0,676.0
16712,1665742521278,8352.0,-184.0,792.0
16713,1665742521280,8700.0,332.0,804.0
16714,1665742521282,8372.0,-328.0,692.0
16715,1665742521286,8520.0,48.0,848.0
16716,1665742521286,8908.0,452.0,1060.0
16717,1665742521290,8096.0,-452.0,420.0
16718,1665742521291,8972.0,188.0,836.0
16719,1665742521295,8428.0,-60.0,844.0
16720,1665742521295,8292.0,180.0,476.0
16721,1665742521298,8808.0,708.0,1168.0
16722,1665742521300,7896.0,-636.0,624.0
16723,1665742521302,8512.0,296.0,608.0
16724,1665742521304,8540.0,-228.0,748.0
16725,1665742521306,8556.0,180.0,764.0
16726,1665742521309,8304.0,216.0,736.0
16727,1665742521311,8384.0,80.0,712.0
16728,1665742521313,8336.0,-120.0,544.0
16729,1665742521314,8412.0,-12.0,572.0
16730,1665742521316,8328.0,-260.0,648.0
16731,1665742521320,8436.0,284.0,728.0
16732,1665742521323,8716.0,184.0,1000.0
16733,1665742521324,8332.0,-180.0,700.0
16734,1665742521328,8812.0,432.0,820.0
16735,1665742521328,8200.0,-272.0,704.0
16736,1665742521332,8544.0,-72.0,716.0
16737,1665742521333,8368.0,144.0,928.0
16738,1665742521336,8316.0,-172.0,720.0
16739,1665742521337,8520.0,200.0,792.0
16740,1665742521340,8300.0,-64.0,628.0
16741,1665742521342,8676.0,64.0,776.0
16742,1665742521345,8396.0,132.0,688.0
16743,1665742521347,8256.0,388.0,632.0
16744,1665742521349,7956.0,-532.0,428.0
16745,1665742521353,9128.0,44.0,960.0
16746,1665742521353,8528.0,-304.0,652.0
16747,1665742521356,8428.0,248.0,784.0
16748,1665742521358,8784.0,460.0,736.0
16749,1665742521359,8308.0,-240.0,544.0
16750,1665742521363,8756.0,104.0,768.0
16751,1665742521363,8504.0,12.0,832.0
16752,1665742521366,8448.0,192.0,684.0
16753,1665742521369,8240.0,0.0,552.0
16754,1665742521370,8320.0,-132.0,860.0
16755,1665742521373,8556.0,-268.0,492.0
16756,1665742521375,8884.0,116.0,852.0
16757,1665742521378,8500.0,172.0,796.0
16758,1665742521380,8500.0,36.0,648.0
16759,1665742521381,8580.0,272.0,764.0
16760,1665742521385,8388.0,-20.0,856.0
16761,1665742521385,8552.0,-56.0,588.0
16762,1665742521389,8320.0,60.0,972.0
16763,1665742521390,8516.0,-108.0,580.0
16764,1665742521394,8596.0,140.0,752.0
16765,1665742521394,8188.0,272.0,464.0
16766,1665742521398,8580.0,316.0,488.0
16767,1665742521398,8420.0,-56.0,684.0
16768,1665742521401,8556.0,-24.0,616.0
16769,1665742521404,8208.0,28.0,744.0
16770,1665742521405,8528.0,212.0,724.0
16771,1665742521408,8444.0,-68.0,700.0
16772,1665742521411,8584.0,40.0,820.0
16773,1665742521412,8420.0,-276.0,388.0
16774,1665742521414,8500.0,160.0,872.0
16775,1665742521416,8464.0,8.0,668.0
16776,1665742521418,8228.0,-340.0,600.0
16777,1665742521422,8900.0,184.0,884.0
16778,1665742521423,8676.0,-308.0,832.0
16779,1665742521425,8508.0,-60.0,704.0
16780,1665742521427,8388.0,344.0,756.0
16781,1665742521429,8472.0,-252.0,836.0
16782,1665742521431,8260.0,-20.0,540.0
16783,1665742521435,8604.0,-100.0,680.0
16784,1665742521436,8284.0,56.0,776.0
16785,1665742521438,8348.0,376.0,780.0
16786,1665742521441,8784.0,88.0,956.0
16787,1665742521443,8008.0,-284.0,524.0
16788,1665742521446,8644.0,36.0,632.0
16789,1665742521447,8768.0,4.0,768.0
16790,1665742521449,8200.0,-48.0,456.0
16791,1665742521452,8492.0,152.0,788.0
16792,1665742521454,8308.0,252.0,952.0
16793,1665742521457,8704.0,-292.0,404.0
16794,1665742521458,8264.0,76.0,908.0
16795,1665742521459,8316.0,-344.0,388.0
16796,1665742521464,8576.0,268.0,808.0
16797,1665742521464,8564.0,140.0,916.0
16798,1665742521467,8456.0,-364.0,468.0
16799,1665742521468,8720.0,320.0,888.0
16800,1665742521471,8408.0,-276.0,676.0
16801,1665742521474,8432.0,80.0,860.0
16802,1665742521475,8356.0,188.0,560.0
16803,1665742521478,8500.0,-184.0,600.0
16804,1665742521481,8532.0,-112.0,504.0
16805,1665742521482,8444.0,48.0,844.0
16806,1665742521485,8532.0,-132.0,776.0
16807,1665742521487,8464.0,332.0,744.0
16808,1665742521489,7940.0,-276.0,788.0
16809,1665742521492,8824.0,-60.0,484.0
16810,1665742521493,8616.0,-292.0,876.0
16811,1665742521495,8408.0,-60.0,768.0
16812,1665742521498,8564.0,4.0,892.0
16813,1665742521501,8204.0,176.0,512.0
16814,1665742521503,8516.0,-228.0,620.0
16815,1665742521505,8620.0,-12.0,540.0
16816,1665742521506,8372.0,44.0,644.0
16817,1665742521508,8340.0,24.0,712.0
16818,1665742521510,8760.0,40.0,648.0
16819,1665742521512,8244.0,244.0,700.0
16820,1665742521515,8668.0,-536.0,572.0
16821,1665742521517,8668.0,536.0,864.0
16822,1665742521520,8332.0,-304.0,692.0
16823,1665742521521,8512.0,292.0,812.0
16824,1665742521525,8284.0,-56.0,656.0
16825,1665742521526,8520.0,148.0,644.0
16826,1665742521528,8420.0,4.0,784.0
16827,1665742521530,8940.0,228.0,924.0
16828,1665742521532,8336.0,-40.0,760.0
16829,1665742521535,8780.0,340.0,852.0
16830,1665742521538,8220.0,84.0,700.0
16831,1665742521539,8724.0,560.0,620.0
16832,1665742521541,8256.0,-832.0,624.0
16833,1665742521544,8332.0,300.0,604.0
16834,1665742521545,8412.0,-196.0,832.0
16835,1665742521548,8488.0,308.0,856.0
16836,1665742521552,8804.0,-180.0,588.0
16837,1665742521553,8448.0,-104.0,872.0
16838,1665742521554,8624.0,36.0,624.0
16839,1665742521558,8556.0,328.0,736.0
16840,1665742521559,8280.0,-64.0,884.0
16841,1665742521561,8612.0,-328.0,576.0
16842,1665742521563,8768.0,12.0,704.0
16843,1665742521565,8304.0,-152.0,600.0
16844,1665742521568,8756.0,-16.0,824.0
16845,1665742521571,8300.0,4.0,664.0
16846,1665742521573,8532.0,136.0,756.0
16847,1665742521573,8264.0,-544.0,456.0
16848,1665742521578,8740.0,336.0,696.0
16849,1665742521578,8452.0,-44.0,792.0
16850,1665742521582,8500.0,-84.0,808.0
16851,1665742521584,8588.0,532.0,840.0
16852,1665742521585,7968.0,-648.0,368.0
16853,1665742521587,8796.0,444.0,880.0
16854,1665742521590,8628.0,-180.0,652.0
16855,1665742521593,8300.0,-44.0,744.0
16856,1665742521595,8632.0,388.0,860.0
16857,1665742521597,8420.0,-176.0,568.0
16858,1665742521598,8452.0,-16.0,944.0
16859,1665742521602,8684.0,-284.0,628.0
16860,1665742521604,8228.0,-124.0,604.0
16861,1665742521606,8504.0,104.0,776.0
16862,1665742521607,8624.0,352.0,828.0
16863,1665742521611,8240.0,-480.0,504.0
16864,1665742521611,8932.0,336.0,964.0
16865,1665742521614,8400.0,-304.0,552.0
16866,1665742521616,8388.0,356.0,692.0
16867,1665742521619,8160.0,48.0,660.0
16868,1665742521620,8564.0,-108.0,536.0
16869,1665742521622,8544.0,100.0,796.0
16870,1665742521626,8464.0,-276.0,760.0
16871,1665742521626,8624.0,360.0,808.0
16872,1665742521629,8116.0,68.0,788.0
16873,1665742521631,8356.0,-220.0,648.0
16874,1665742521633,8220.0,-188.0,552.0
16875,1665742521637,8612.0,-68.0,764.0
16876,1665742521639,8692.0,140.0,692.0
16877,1665742521641,8300.0,-196.0,620.0
16878,1665742521642,8352.0,56.0,848.0
16879,1665742521646,8832.0,-348.0,772.0
16880,1665742521646,8828.0,464.0,644.0
16881,1665742521649,8356.0,-152.0,788.0
16882,1665742521652,8560.0,308.0,712.0
16883,1665742521653,8352.0,-108.0,868.0
16884,1665742521656,8544.0,-48.0,584.0
16885,1665742521657,8472.0,-476.0,608.0
16886,1665742521660,8616.0,544.0,836.0
16887,1665742521662,8580.0,-212.0,512.0
16888,1665742521664,8452.0,128.0,816.0
16889,1665742521666,8536.0,432.0,884.0
16890,1665742521668,8052.0,-432.0,476.0
16891,1665742521672,8664.0,284.0,884.0
16892,1665742521674,8532.0,-160.0,900.0
16893,1665742521675,8460.0,72.0,660.0
16894,1665742521678,8968.0,752.0,1116.0
16895,1665742521681,8008.0,-464.0,788.0
16896,1665742521681,8400.0,112.0,856.0
16897,1665742521684,8284.0,-100.0,532.0
16898,1665742521687,8428.0,68.0,788.0
16899,1665742521689,8432.0,276.0,784.0
16900,1665742521690,8260.0,96.0,724.0
16901,1665742521694,8504.0,-152.0,820.0
16902,1665742521695,8604.0,108.0,768.0
16903,1665742521697,8520.0,108.0,612.0
16904,1665742521699,8356.0,52.0,768.0
16905,1665742521701,8228.0,168.0,744.0
16906,1665742521704,8580.0,-440.0,632.0
16907,1665742521707,8492.0,444.0,564.0
16908,1665742521708,8396.0,-144.0,872.0
16909,1665742521710,8572.0,-332.0,668.0
16910,1665742521712,8232.0,152.0,612.0
16911,1665742521714,8620.0,-160.0,720.0
16912,1665742521717,8328.0,-12.0,688.0
16913,1665742521720,8260.0,20.0,716.0
16914,1665742521721,8684.0,128.0,876.0
16915,1665742521723,8268.0,64.0,836.0
16916,1665742521726,8572.0,720.0,668.0
16917,1665742521727,8152.0,-640.0,488.0
16918,1665742521730,8792.0,232.0,764.0
16919,1665742521734,8284.0,60.0,680.0
16920,1665742521734,8452.0,-384.0,832.0
16921,1665742521736,8736.0,764.0,680.0
16922,1665742521739,8048.0,-140.0,700.0
16923,1665742521742,8720.0,-196.0,548.0
16924,1665742521743,8856.0,208.0,860.0
16925,1665742521747,8376.0,-80.0,668.0
16926,1665742521747,8304.0,176.0,684.0
16927,1665742521750,8352.0,0.0,840.0
16928,1665742521753,8484.0,-672.0,636.0
16929,1665742521754,8604.0,260.0,768.0
16930,1665742521757,8364.0,80.0,684.0
16931,1665742521758,8344.0,216.0,624.0
16932,1665742521760,8596.0,140.0,888.0
16933,1665742521763,8328.0,-500.0,528.0
16934,1665742521764,8568.0,132.0,688.0
16935,1665742521769,8416.0,136.0,932.0
16936,1665742521769,8360.0,-8.0,772.0
16937,1665742521772,8532.0,100.0,668.0
16938,1665742521774,8172.0,-332.0,672.0
16939,1665742521776,8640.0,196.0,552.0
16940,1665742521780,8648.0,-64.0,920.0
16941,1665742521780,8596.0,48.0,504.0
16942,1665742521782,8372.0,312.0,892.0
16943,1665742521786,8388.0,-180.0,700.0
16944,1665742521788,8520.0,-120.0,696.0
16945,1665742521789,8520.0,64.0,804.0
16946,1665742521792,8624.0,-72.0,660.0
16947,1665742521793,8692.0,472.0,752.0
16948,1665742521797,8568.0,-32.0,928.0
16949,1665742521798,8328.0,-72.0,560.0
16950,1665742521800,8472.0,-84.0,764.0
16951,1665742521803,8760.0,-56.0,880.0
16952,1665742521806,8436.0,112.0,736.0
16953,1665742521808,8472.0,308.0,1032.0
16954,1665742521810,8436.0,132.0,664.0
16955,1665742521811,8496.0,-208.0,508.0
16956,1665742521814,8464.0,-8.0,840.0
16957,1665742521815,8380.0,32.0,884.0
16958,1665742521818,8224.0,252.0,740.0
16959,1665742521821,8816.0,488.0,948.0
16960,1665742521822,8352.0,-320.0,532.0
16961,1665742521825,8760.0,140.0,912.0
16962,1665742521828,8464.0,-36.0,788.0
16963,1665742521828,8248.0,24.0,536.0
16964,1665742521831,8648.0,100.0,764.0
16965,1665742521833,8536.0,-204.0,732.0
16966,1665742521836,8468.0,-120.0,524.0
16967,1665742521837,8384.0,-56.0,728.0
16968,1665742521839,8216.0,-124.0,572.0
16969,1665742521842,8488.0,176.0,812.0
16970,1665742521844,8396.0,-4.0,976.0
16971,1665742521846,8548.0,-356.0,504.0
16972,1665742521848,8376.0,92.0,868.0
16973,1665742521853,8484.0,76.0,828.0
16974,1665742521853,8500.0,-368.0,568.0
16975,1665742521856,8224.0,172.0,672.0
16976,1665742521856,8548.0,80.0,944.0
16977,1665742521861,8452.0,-456.0,484.0
16978,1665742521861,8484.0,364.0,732.0
16979,1665742521863,8508.0,-228.0,732.0
16980,1665742521866,8640.0,628.0,856.0
16981,1665742521868,8216.0,200.0,592.0
16982,1665742521870,8572.0,-428.0,456.0
16983,1665742521871,8556.0,92.0,832.0
16984,1665742521874,8392.0,208.0,580.0
16985,1665742521877,8644.0,124.0,952.0
16986,1665742521878,8340.0,248.0,644.0
16987,1665742521883,8424.0,-160.0,720.0
16988,1665742521883,8724.0,4.0,800.0
16989,1665742521885,8536.0,124.0,612.0
16990,1665742521888,8344.0,-96.0,812.0
16991,1665742521890,8604.0,-172.0,656.0
16992,1665742521893,8184.0,164.0,864.0
16993,1665742521893,8496.0,-496.0,636.0
16994,1665742521896,8884.0,356.0,980.0
16995,1665742521899,8248.0,-284.0,592.0
16996,1665742521901,8660.0,156.0,752.0
16997,1665742521902,8416.0,384.0,552.0
16998,1665742521905,8268.0,-16.0,444.0
16999,1665742521908,8592.0,-156.0,840.0
17000,1665742521910,8640.0,152.0,816.0
17001,1665742521911,8436.0,-132.0,620.0
17002,1665742521916,8792.0,540.0,1096.0
17003,1665742521916,8116.0,-384.0,568.0
17004,1665742521919,8544.0,108.0,712.0
17005,1665742521921,8452.0,-192.0,684.0
17006,1665742521923,8268.0,-68.0,480.0
17007,1665742521925,8632.0,328.0,776.0
17008,1665742521929,8264.0,-112.0,824.0
17009,1665742521929,8740.0,28.0,612.0
17010,1665742521932,8320.0,-260.0,632.0
17011,1665742521934,8736.0,-24.0,824.0
17012,1665742521935,8844.0,440.0,784.0
17013,1665742521938,8168.0,-152.0,824.0
17014,1665742521940,8748.0,76.0,712.0
17015,1665742521943,8644.0,-444.0,728.0
17016,1665742521945,8192.0,-28.0,736.0
17017,1665742521946,8624.0,136.0,852.0
17018,1665742521950,8472.0,-204.0,580.0
17019,1665742521950,8544.0,472.0,944.0
17020,1665742521954,8248.0,-624.0,640.0
17021,1665742521956,8588.0,412.0,900.0
17022,1665742521958,8336.0,124.0,664.0
17023,1665742521961,8624.0,-12.0,864.0
17024,1665742521962,8644.0,532.0,1056.0
17025,1665742521964,8084.0,-616.0,380.0
17026,1665742521967,8644.0,104.0,1032.0
17027,1665742521969,8380.0,-180.0,644.0
17028,1665742521972,8400.0,-56.0,644.0
17029,1665742521972,8596.0,444.0,1032.0
17030,1665742521975,8632.0,-140.0,528.0
17031,1665742521978,8260.0,112.0,660.0
17032,1665742521981,8620.0,-212.0,652.0
17033,1665742521982,8148.0,-396.0,660.0
17034,1665742521985,8572.0,440.0,876.0
17035,1665742521987,8328.0,232.0,716.0
17036,1665742521989,8088.0,-464.0,420.0
17037,1665742521991,9060.0,428.0,1060.0
17038,1665742521993,8328.0,-416.0,556.0
17039,1665742521997,8244.0,652.0,692.0
17040,1665742521997,8208.0,0.0,664.0
17041,1665742522000,8444.0,-144.0,756.0
17042,1665742522002,8244.0,20.0,488.0
17043,1665742522005,8488.0,-136.0,756.0
17044,1665742522006,8400.0,144.0,740.0
17045,1665742522008,8540.0,292.0,964.0
17046,1665742522012,8500.0,-52.0,776.0
17047,1665742522013,8136.0,-400.0,488.0
17048,1665742522015,8752.0,40.0,1104.0
17049,1665742522017,8588.0,-124.0,668.0
17050,1665742522019,8264.0,136.0,868.0
17051,1665742522021,8524.0,284.0,684.0
17052,1665742522025,8544.0,-364.0,756.0
17053,1665742522026,8448.0,244.0,896.0
17054,1665742522028,8448.0,-152.0,784.0
17055,1665742522030,8520.0,-76.0,728.0
17056,1665742522033,8460.0,316.0,732.0
17057,1665742522035,8436.0,-96.0,900.0
17058,1665742522037,8308.0,-256.0,712.0
17059,1665742522039,8624.0,280.0,824.0
17060,1665742522042,8476.0,-268.0,776.0
17061,1665742522043,8532.0,392.0,660.0
17062,1665742522045,8148.0,300.0,708.0
17063,1665742522048,8076.0,-508.0,452.0
17064,1665742522050,8920.0,248.0,820.0
17065,1665742522051,8344.0,-64.0,840.0
17066,1665742522054,8408.0,-136.0,624.0
17067,1665742522056,8784.0,724.0,984.0
17068,1665742522059,8008.0,-740.0,456.0
17069,1665742522061,8624.0,188.0,656.0
17070,1665742522064,8460.0,-172.0,856.0
17071,1665742522065,8384.0,-4.0,616.0
17072,1665742522067,8340.0,312.0,760.0
17073,1665742522072,8508.0,-28.0,772.0
17074,1665742522072,8452.0,-152.0,456.0
17075,1665742522075,8656.0,-244.0,692.0
17076,1665742522078,8432.0,-184.0,696.0
17077,1665742522079,8392.0,64.0,672.0
17078,1665742522081,8644.0,156.0,868.0
17079,1665742522083,8584.0,-76.0,760.0
17080,1665742522087,8444.0,-364.0,700.0
17081,1665742522087,8184.0,-144.0,836.0
17082,1665742522090,8464.0,-16.0,712.0
17083,1665742522092,8524.0,36.0,748.0
17084,1665742522094,8400.0,140.0,824.0
17085,1665742522096,8272.0,-108.0,480.0
17086,1665742522098,8292.0,-20.0,736.0
17087,1665742522102,8668.0,-24.0,620.0
17088,1665742522103,8308.0,-128.0,532.0
17089,1665742522105,8796.0,564.0,916.0
17090,1665742522109,8076.0,-716.0,508.0
17091,1665742522109,8892.0,-76.0,1004.0
17092,1665742522113,8540.0,-84.0,608.0
17093,1665742522114,8444.0,76.0,716.0
17094,1665742522116,8704.0,548.0,1004.0
17095,1665742522121,8496.0,-356.0,692.0
17096,1665742522121,8628.0,-24.0,716.0
17097,1665742522123,8580.0,8.0,708.0
17098,1665742522126,8204.0,-612.0,516.0
17099,1665742522127,8912.0,612.0,900.0
17100,1665742522131,8244.0,40.0,592.0
17101,1665742522131,8428.0,-396.0,456.0
17102,1665742522134,8916.0,244.0,860.0
17103,1665742522136,8284.0,-144.0,660.0
17104,1665742522138,8404.0,-40.0,780.0
17105,1665742522141,8712.0,488.0,780.0
17106,1665742522143,8432.0,-80.0,744.0
17107,1665742522146,8664.0,-308.0,516.0
17108,1665742522147,8472.0,152.0,704.0
17109,1665742522150,8528.0,-56.0,616.0
17110,1665742522152,8712.0,312.0,876.0
17111,1665742522153,8084.0,76.0,488.0
17112,1665742522155,8364.0,-296.0,408.0
17113,1665742522158,8376.0,12.0,668.0
17114,1665742522160,8464.0,-52.0,640.0
17115,1665742522162,8232.0,220.0,864.0
17116,1665742522164,8564.0,-4.0,824.0
17117,1665742522166,8872.0,-52.0,520.0
17118,1665742522169,8628.0,244.0,868.0
17119,1665742522172,8492.0,-504.0,444.0
17120,1665742522173,8552.0,540.0,852.0
17121,1665742522176,8432.0,-152.0,816.0
17122,1665742522178,8292.0,0.0,568.0
17123,1665742522180,8796.0,328.0,944.0
17124,1665742522182,8452.0,-512.0,752.0
17125,1665742522185,8520.0,40.0,672.0
17126,1665742522186,8608.0,444.0,1008.0
17127,1665742522189,8404.0,-144.0,624.0
17128,1665742522192,8096.0,-184.0,536.0
17129,1665742522193,8696.0,-52.0,784.0
17130,1665742522195,8364.0,-116.0,660.0
17131,1665742522198,8244.0,124.0,584.0
17132,1665742522201,8808.0,376.0,936.0
17133,1665742522203,7928.0,-576.0,420.0
17134,1665742522205,8648.0,184.0,736.0
17135,1665742522206,8452.0,188.0,800.0
17136,1665742522208,8476.0,-328.0,672.0
17137,1665742522210,8532.0,328.0,1000.0
17138,1665742522213,8176.0,-136.0,760.0
17139,1665742522215,8684.0,-360.0,340.0
17140,1665742522217,8488.0,472.0,864.0
17141,1665742522219,8268.0,-428.0,480.0
17142,1665742522222,8724.0,524.0,772.0
17143,1665742522224,8408.0,-36.0,804.0
17144,1665742522226,8484.0,-344.0,452.0
17145,1665742522228,8352.0,84.0,772.0
17146,1665742522230,8624.0,-364.0,552.0
17147,1665742522232,8380.0,156.0,704.0
17148,1665742522235,8424.0,96.0,808.0
17149,1665742522236,8792.0,164.0,1008.0
17150,1665742522240,8072.0,-492.0,520.0
17151,1665742522241,8480.0,56.0,748.0
17152,1665742522244,8312.0,-184.0,808.0
17153,1665742522247,8420.0,436.0,728.0
17154,1665742522248,8356.0,488.0,784.0
17155,1665742522250,8836.0,-68.0,596.0
17156,1665742522253,8628.0,-252.0,984.0
17157,1665742522254,8552.0,-40.0,848.0
17158,1665742522257,8660.0,64.0,876.0
17159,1665742522259,8320.0,320.0,672.0
17160,1665742522261,8760.0,-140.0,764.0
17161,1665742522263,8568.0,-32.0,740.0
17162,1665742522265,8384.0,132.0,716.0
17163,1665742522267,8348.0,-140.0,864.0
17164,1665742522270,8784.0,-16.0,888.0
17165,1665742522273,8224.0,68.0,712.0
17166,1665742522274,8608.0,-468.0,704.0
17167,1665742522276,8796.0,288.0,816.0
17168,1665742522278,8280.0,-76.0,616.0
17169,1665742522280,8624.0,216.0,876.0
17170,1665742522283,8384.0,-12.0,684.0
17171,1665742522287,8464.0,140.0,628.0
17172,1665742522287,8660.0,-200.0,888.0
17173,1665742522289,8556.0,-104.0,968.0
17174,1665742522292,8176.0,-156.0,644.0
17175,1665742522295,8704.0,632.0,948.0
17176,1665742522296,8156.0,-72.0,760.0
17177,1665742522298,8416.0,-220.0,676.0
17178,1665742522303,8384.0,-504.0,628.0
17179,1665742522303,8444.0,240.0,816.0
17180,1665742522306,8356.0,8.0,868.0
17181,1665742522308,8432.0,240.0,776.0
17182,1665742522309,8472.0,-140.0,680.0
17183,1665742522311,8232.0,-308.0,724.0
17184,1665742522314,8584.0,124.0,728.0
17185,1665742522314,8740.0,652.0,832.0
17186,1665742522318,8156.0,-420.0,832.0
17187,1665742522320,8476.0,248.0,776.0
17188,1665742522323,8908.0,120.0,908.0
17189,1665742522325,8244.0,-220.0,632.0
17190,1665742522328,8788.0,232.0,848.0
17191,1665742522330,8368.0,-288.0,716.0
17192,1665742522331,8408.0,0.0,832.0
17193,1665742522333,8448.0,-416.0,712.0
17194,1665742522336,8576.0,168.0,828.0
17195,1665742522339,8260.0,48.0,760.0
17196,1665742522341,8528.0,-56.0,540.0
17197,1665742522342,8548.0,504.0,776.0
17198,1665742522344,8004.0,-632.0,392.0
17199,1665742522347,8800.0,400.0,928.0
17200,1665742522349,8096.0,-420.0,656.0
17201,1665742522352,8440.0,-92.0,864.0
17202,1665742522353,8612.0,512.0,1004.0
17203,1665742522355,8532.0,-236.0,512.0
17204,1665742522359,8428.0,108.0,856.0
17205,1665742522359,8692.0,-232.0,568.0
17206,1665742522362,8320.0,120.0,780.0
17207,1665742522364,8460.0,-108.0,688.0
17208,1665742522366,8452.0,168.0,792.0
17209,1665742522370,8192.0,-400.0,572.0
17210,1665742522370,8976.0,336.0,1024.0
17211,1665742522373,8356.0,-156.0,620.0
17212,1665742522376,8084.0,496.0,704.0
17213,1665742522377,8360.0,-80.0,744.0
17214,1665742522379,8792.0,-64.0,968.0
17215,1665742522383,8496.0,-140.0,656.0
17216,1665742522385,8608.0,-60.0,752.0
17217,1665742522386,8716.0,148.0,812.0
17218,1665742522388,8096.0,44.0,800.0
17219,1665742522390,8824.0,488.0,848.0
17220,1665742522392,8524.0,-260.0,592.0
17221,1665742522395,8440.0,-28.0,712.0
17222,1665742522397,8848.0,128.0,848.0
17223,1665742522400,8228.0,-272.0,636.0
17224,1665742522402,8508.0,408.0,832.0
17225,1665742522404,8932.0,-452.0,824.0
17226,1665742522404,8604.0,532.0,792.0
17227,1665742522408,8336.0,36.0,872.0
17228,1665742522409,8412.0,-264.0,560.0
17229,1665742522414,8380.0,-16.0,976.0
17230,1665742522414,8264.0,-152.0,600.0
17231,1665742522418,8620.0,-144.0,700.0
17232,1665742522419,8580.0,300.0,872.0
17233,1665742522423,8388.0,-496.0,472.0
17234,1665742522423,8548.0,232.0,640.0
17235,1665742522427,8784.0,444.0,800.0
17236,1665742522427,8064.0,-384.0,432.0
17237,1665742522430,8724.0,148.0,836.0
17238,1665742522432,8568.0,-160.0,820.0
17239,1665742522434,8200.0,20.0,628.0
17240,1665742522435,8892.0,748.0,976.0
