Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
19163,1665740065603,8400.0,320.0,624.0
19164,1665740065604,8220.0,-844.0,468.0
19165,1665740065606,8676.0,-308.0,792.0
19166,1665740065610,8196.0,-396.0,464.0
19167,1665740065610,8732.0,472.0,868.0
19168,1665740065612,8152.0,140.0,644.0
19169,1665740065615,8572.0,-368.0,428.0
19170,1665740065617,8580.0,-120.0,816.0
19171,1665740065619,8656.0,-528.0,768.0
19172,1665740065621,8620.0,532.0,832.0
19173,1665740065624,8672.0,-344.0,936.0
19174,1665740065625,8604.0,-616.0,440.0
19175,1665740065627,8860.0,-68.0,740.0
19176,1665740065630,8596.0,-648.0,460.0
19177,1665740065631,8212.0,-108.0,788.0
19178,1665740065633,8700.0,4.0,860.0
19179,1665740065637,8332.0,-172.0,684.0
19180,1665740065639,8228.0,-548.0,692.0
19181,1665740065643,8896.0,248.0,836.0
19182,1665740065643,8140.0,-532.0,660.0
19183,1665740065646,8632.0,72.0,1076.0
19184,1665740065648,7908.0,-44.0,604.0
19185,1665740065650,8264.0,-144.0,432.0
19186,1665740065652,8932.0,-212.0,664.0
19187,1665740065655,8760.0,-108.0,980.0
19188,1665740065656,8460.0,292.0,808.0
19189,1665740065658,8540.0,212.0,1096.0
19190,1665740065660,8364.0,-296.0,480.0
19191,1665740065662,8168.0,-296.0,636.0
19192,1665740065667,8480.0,-396.0,580.0
19193,1665740065667,8364.0,-272.0,756.0
19194,1665740065670,8568.0,104.0,888.0
19195,1665740065672,8208.0,196.0,784.0
19196,1665740065673,8260.0,-644.0,484.0
19197,1665740065676,8644.0,-536.0,840.0
19198,1665740065677,8336.0,-124.0,520.0
19199,1665740065680,8588.0,524.0,1012.0
19200,1665740065682,8464.0,-120.0,768.0
19201,1665740065685,8532.0,-380.0,568.0
19202,1665740065687,8684.0,-368.0,828.0
19203,1665740065688,8744.0,-292.0,856.0
19204,1665740065692,8520.0,-80.0,704.0
19205,1665740065694,8308.0,444.0,1116.0
19206,1665740065696,8308.0,-316.0,648.0
19207,1665740065697,8468.0,-304.0,584.0
19208,1665740065699,8352.0,-156.0,636.0
19209,1665740065704,8608.0,84.0,800.0
19210,1665740065705,8272.0,-208.0,508.0
19211,1665740065707,8244.0,204.0,684.0
19212,1665740065709,8700.0,-1080.0,468.0
19213,1665740065711,8648.0,280.0,896.0
19214,1665740065714,8216.0,-376.0,608.0
19215,1665740065716,8720.0,-144.0,428.0
19216,1665740065718,9032.0,196.0,1048.0
19217,1665740065720,7932.0,-776.0,356.0
19218,1665740065722,8884.0,-168.0,704.0
19219,1665740065724,8784.0,-276.0,996.0
19220,1665740065726,8000.0,-392.0,492.0
19221,1665740065730,8532.0,204.0,892.0
19222,1665740065730,8596.0,160.0,868.0
19223,1665740065732,7944.0,-560.0,500.0
19224,1665740065735,8880.0,-204.0,804.0
19225,1665740065738,8568.0,-280.0,780.0
19226,1665740065739,8576.0,-28.0,652.0
19227,1665740065741,8568.0,600.0,1080.0
19228,1665740065745,8136.0,-172.0,768.0
19229,1665740065745,8696.0,-584.0,808.0
19230,1665740065748,8752.0,-116.0,944.0
19231,1665740065750,7976.0,-168.0,516.0
19232,1665740065753,8564.0,468.0,852.0
19233,1665740065756,8316.0,56.0,672.0
19234,1665740065757,8392.0,-712.0,604.0
19235,1665740065760,8544.0,-124.0,588.0
19236,1665740065762,8260.0,-176.0,648.0
19237,1665740065763,8296.0,-128.0,644.0
19238,1665740065766,8932.0,128.0,1088.0
19239,1665740065769,8384.0,-544.0,412.0
19240,1665740065772,9040.0,-248.0,728.0
19241,1665740065772,8712.0,-168.0,952.0
19242,1665740065774,8140.0,-184.0,632.0
19243,1665740065776,8640.0,264.0,692.0
19244,1665740065779,8416.0,-540.0,576.0
19245,1665740065781,7884.0,-328.0,604.0
19246,1665740065783,8696.0,-176.0,844.0
19247,1665740065786,8468.0,-280.0,628.0
19248,1665740065789,8184.0,184.0,788.0
19249,1665740065789,8544.0,264.0,820.0
19250,1665740065793,8132.0,72.0,624.0
19251,1665740065795,8752.0,-596.0,476.0
19252,1665740065796,8492.0,-144.0,1028.0
19253,1665740065799,8340.0,-160.0,680.0
19254,1665740065800,8844.0,516.0,1100.0
19255,1665740065804,8016.0,-476.0,512.0
19256,1665740065806,8608.0,-384.0,408.0
19257,1665740065808,8488.0,-192.0,816.0
19258,1665740065810,8460.0,44.0,540.0
19259,1665740065812,8372.0,-68.0,820.0
19260,1665740065814,8540.0,-92.0,968.0
19261,1665740065817,8108.0,-672.0,376.0
19262,1665740065819,8700.0,-456.0,704.0
19263,1665740065821,8480.0,-96.0,672.0
19264,1665740065823,8084.0,4.0,676.0
19265,1665740065825,9072.0,388.0,860.0
19266,1665740065828,8232.0,-660.0,748.0
19267,1665740065830,8388.0,-588.0,472.0
19268,1665740065832,8536.0,32.0,980.0
19269,1665740065834,8416.0,-168.0,620.0
19270,1665740065836,8380.0,-36.0,652.0
19271,1665740065839,7920.0,-152.0,724.0
19272,1665740065841,8264.0,-172.0,376.0
19273,1665740065842,8848.0,-220.0,852.0
19274,1665740065845,8816.0,-228.0,888.0
19275,1665740065846,8152.0,-196.0,728.0
19276,1665740065849,8324.0,76.0,636.0
19277,1665740065851,8512.0,-152.0,572.0
19278,1665740065855,8316.0,-488.0,632.0
19279,1665740065855,8556.0,-332.0,540.0
19280,1665740065858,8560.0,-108.0,736.0
19281,1665740065860,9084.0,44.0,1108.0
19282,1665740065862,7520.0,-356.0,716.0
19283,1665740065865,8712.0,-416.0,768.0
19284,1665740065866,8736.0,-428.0,700.0
19285,1665740065870,7868.0,-36.0,444.0
19286,1665740065871,8780.0,380.0,1052.0
19287,1665740065874,8468.0,-276.0,768.0
19288,1665740065876,8508.0,108.0,776.0
19289,1665740065877,8180.0,-736.0,612.0
19290,1665740065881,8808.0,116.0,864.0
19291,1665740065881,8128.0,180.0,812.0
19292,1665740065885,8616.0,8.0,876.0
19293,1665740065886,8136.0,-396.0,548.0
19294,1665740065890,8392.0,64.0,560.0
19295,1665740065890,8360.0,-484.0,772.0
19296,1665740065895,8328.0,504.0,572.0
19297,1665740065895,8660.0,-12.0,764.0
19298,1665740065899,8324.0,124.0,988.0
19299,1665740065899,8780.0,288.0,600.0
19300,1665740065902,8364.0,-356.0,816.0
19301,1665740065905,8552.0,-160.0,592.0
19302,1665740065906,8328.0,-212.0,656.0
19303,1665740065908,8648.0,-32.0,1084.0
19304,1665740065910,8320.0,-160.0,640.0
19305,1665740065913,8880.0,-212.0,784.0
19306,1665740065914,8800.0,-444.0,772.0
19307,1665740065918,8000.0,-332.0,668.0
19308,1665740065919,8500.0,68.0,700.0
19309,1665740065922,8552.0,-408.0,552.0
19310,1665740065924,8268.0,-376.0,456.0
19311,1665740065925,8676.0,-104.0,1012.0
19312,1665740065929,8908.0,92.0,1024.0
19313,1665740065930,8316.0,340.0,984.0
19314,1665740065932,8872.0,484.0,916.0
19315,1665740065934,8500.0,-636.0,576.0
19316,1665740065938,8284.0,-560.0,516.0
19317,1665740065938,8264.0,-64.0,744.0
19318,1665740065941,8212.0,-212.0,520.0
19319,1665740065944,8136.0,-76.0,792.0
19320,1665740065946,8356.0,352.0,804.0
19321,1665740065948,8572.0,-512.0,644.0
19322,1665740065950,8172.0,120.0,716.0
19323,1665740065953,8428.0,-144.0,656.0
19324,1665740065957,8760.0,-56.0,576.0
19325,1665740065957,8436.0,-72.0,984.0
19326,1665740065959,8188.0,-624.0,668.0
19327,1665740065962,8952.0,-208.0,868.0
19328,1665740065963,8628.0,-84.0,796.0
19329,1665740065965,8360.0,-192.0,640.0
19330,1665740065967,8412.0,-28.0,644.0
19331,1665740065972,8768.0,92.0,732.0
19332,1665740065972,7752.0,-1008.0,448.0
19333,1665740065974,8908.0,344.0,776.0
19334,1665740065976,8228.0,-176.0,672.0
19335,1665740065978,8460.0,-156.0,684.0
19336,1665740065980,8404.0,184.0,1040.0
19337,1665740065982,8344.0,-280.0,600.0
19338,1665740065985,8932.0,-572.0,720.0
19339,1665740065988,8796.0,148.0,1044.0
19340,1665740065989,8036.0,-308.0,480.0
19341,1665740065991,8292.0,212.0,800.0
19342,1665740065994,8484.0,-200.0,432.0
19343,1665740065996,8084.0,-792.0,572.0
19344,1665740065998,8680.0,56.0,752.0
19345,1665740066000,8572.0,36.0,600.0
19346,1665740066004,8688.0,-424.0,892.0
19347,1665740066004,8044.0,252.0,572.0
19348,1665740066008,8384.0,-456.0,520.0
19349,1665740066010,9092.0,-252.0,852.0
19350,1665740066012,7844.0,56.0,688.0
19351,1665740066014,8716.0,-180.0,944.0
19352,1665740066016,8792.0,256.0,828.0
19353,1665740066019,8416.0,-548.0,552.0
19354,1665740066021,7616.0,-80.0,448.0
19355,1665740066022,8920.0,88.0,956.0
19356,1665740066024,8388.0,-328.0,612.0
19357,1665740066027,8020.0,300.0,772.0
19358,1665740066028,8444.0,-356.0,740.0
19359,1665740066032,8212.0,280.0,492.0
19360,1665740066033,8636.0,188.0,716.0
19361,1665740066035,8436.0,-152.0,656.0
19362,1665740066038,8496.0,296.0,936.0
19363,1665740066039,8780.0,136.0,832.0
19364,1665740066042,8304.0,-576.0,704.0
19365,1665740066044,8724.0,24.0,736.0
19366,1665740066046,8316.0,-604.0,840.0
19367,1665740066048,8412.0,-36.0,548.0
19368,1665740066052,9072.0,-52.0,1172.0
19369,1665740066052,8068.0,-428.0,468.0
19370,1665740066055,9036.0,-168.0,832.0
19371,1665740066058,8856.0,-436.0,844.0
19372,1665740066060,8064.0,-212.0,592.0
19373,1665740066062,8480.0,320.0,1056.0
19374,1665740066064,8800.0,-540.0,672.0
19375,1665740066067,7840.0,-24.0,664.0
19376,1665740066069,8700.0,-756.0,456.0
19377,1665740066071,8968.0,468.0,984.0
19378,1665740066074,8384.0,120.0,692.0
19379,1665740066074,8808.0,120.0,956.0
19380,1665740066077,8352.0,-80.0,904.0
19381,1665740066079,8088.0,-544.0,332.0
19382,1665740066081,8536.0,-120.0,992.0
19383,1665740066085,7972.0,-660.0,760.0
19384,1665740066087,8456.0,416.0,736.0
19385,1665740066089,8280.0,-212.0,700.0
19386,1665740066091,8676.0,-32.0,632.0
19387,1665740066092,8204.0,-148.0,1004.0
19388,1665740066096,8492.0,-404.0,556.0
19389,1665740066096,8320.0,448.0,732.0
19390,1665740066099,8944.0,-136.0,1028.0
19391,1665740066102,7780.0,-620.0,456.0
19392,1665740066104,9112.0,188.0,880.0
19393,1665740066106,8492.0,-624.0,724.0
19394,1665740066108,7876.0,-240.0,744.0
19395,1665740066111,9076.0,712.0,1096.0
19396,1665740066112,8488.0,-612.0,772.0
19397,1665740066116,7632.0,-176.0,384.0
19398,1665740066116,8948.0,-148.0,856.0
19399,1665740066119,8652.0,-356.0,716.0
19400,1665740066122,8084.0,172.0,652.0
19401,1665740066123,8996.0,532.0,1044.0
19402,1665740066127,8136.0,-280.0,428.0
19403,1665740066127,8912.0,-320.0,716.0
19404,1665740066130,8424.0,28.0,928.0
19405,1665740066131,8204.0,-176.0,624.0
19406,1665740066135,8688.0,536.0,784.0
19407,1665740066137,8348.0,-556.0,748.0
19408,1665740066139,8508.0,-652.0,376.0
19409,1665740066141,8344.0,28.0,868.0
19410,1665740066144,8380.0,-176.0,512.0
19411,1665740066146,8876.0,-124.0,1160.0
19412,1665740066148,8020.0,156.0,744.0
19413,1665740066152,8344.0,-636.0,316.0
19414,1665740066152,8884.0,-76.0,876.0
19415,1665740066155,8704.0,-176.0,776.0
19416,1665740066156,8608.0,40.0,804.0
19417,1665740066158,8588.0,120.0,1052.0
19418,1665740066161,8748.0,-180.0,1028.0
19419,1665740066162,7508.0,-760.0,348.0
19420,1665740066166,8872.0,380.0,1084.0
19421,1665740066168,8352.0,-488.0,676.0
19422,1665740066169,8256.0,376.0,684.0
19423,1665740066172,8320.0,176.0,1096.0
19424,1665740066175,8520.0,-312.0,664.0
19425,1665740066175,8580.0,188.0,844.0
19426,1665740066178,8536.0,-348.0,952.0
19427,1665740066180,8712.0,148.0,788.0
19428,1665740066182,8316.0,80.0,804.0
19429,1665740066185,8404.0,-84.0,532.0
19430,1665740066187,8572.0,-240.0,696.0
19431,1665740066190,8448.0,84.0,684.0
19432,1665740066192,8288.0,-156.0,652.0
19433,1665740066194,8712.0,-208.0,844.0
19434,1665740066197,7636.0,-452.0,232.0
19435,1665740066197,8844.0,-296.0,736.0
19436,1665740066201,9032.0,-96.0,936.0
19437,1665740066203,7876.0,-340.0,400.0
19438,1665740066207,8848.0,244.0,916.0
19439,1665740066207,8728.0,-392.0,904.0
19440,1665740066208,8252.0,296.0,676.0
19441,1665740066212,8356.0,-864.0,572.0
19442,1665740066213,8832.0,316.0,924.0
19443,1665740066215,8432.0,-608.0,756.0
19444,1665740066219,8724.0,56.0,916.0
19445,1665740066220,8404.0,232.0,744.0
19446,1665740066223,7852.0,-780.0,320.0
19447,1665740066224,8676.0,12.0,708.0
19448,1665740066226,8348.0,-96.0,792.0
19449,1665740066228,8388.0,88.0,772.0
19450,1665740066232,8436.0,532.0,888.0
19451,1665740066232,8424.0,-668.0,604.0
19452,1665740066235,8404.0,-140.0,796.0
19453,1665740066238,8480.0,-332.0,472.0
19454,1665740066240,8428.0,488.0,660.0
19455,1665740066242,8712.0,-240.0,996.0
19456,1665740066244,7840.0,-392.0,380.0
19457,1665740066247,9028.0,-128.0,916.0
19458,1665740066249,8392.0,-564.0,652.0
19459,1665740066251,8012.0,48.0,768.0
19460,1665740066255,8784.0,420.0,928.0
19461,1665740066256,8696.0,-492.0,768.0
19462,1665740066259,7660.0,-212.0,536.0
19463,1665740066262,9312.0,136.0,696.0
19464,1665740066262,8316.0,-204.0,1072.0
19465,1665740066264,8532.0,4.0,684.0
19466,1665740066268,8804.0,188.0,1024.0
19467,1665740066269,8200.0,-204.0,644.0
19468,1665740066271,8708.0,-516.0,620.0
19469,1665740066272,8416.0,16.0,744.0
19470,1665740066275,8228.0,-452.0,724.0
19471,1665740066277,8752.0,244.0,932.0
19472,1665740066281,8416.0,-96.0,640.0
19473,1665740066282,8328.0,-452.0,768.0
19474,1665740066284,8640.0,20.0,916.0
19475,1665740066286,8220.0,-260.0,388.0
19476,1665740066289,8732.0,-312.0,976.0
19477,1665740066291,8120.0,272.0,724.0
19478,1665740066293,8092.0,-760.0,292.0
19479,1665740066294,9416.0,32.0,956.0
19480,1665740066297,8472.0,-592.0,692.0
19481,1665740066298,8404.0,616.0,924.0
19482,1665740066302,8792.0,332.0,1020.0
19483,1665740066304,8640.0,-736.0,700.0
19484,1665740066306,7320.0,-132.0,404.0
19485,1665740066308,9372.0,220.0,1036.0
19486,1665740066310,8440.0,-368.0,568.0
19487,1665740066312,7960.0,608.0,800.0
19488,1665740066316,8796.0,-180.0,840.0
19489,1665740066317,8180.0,-376.0,540.0
19490,1665740066321,8460.0,48.0,612.0
19491,1665740066321,8768.0,-80.0,908.0
19492,1665740066323,8428.0,-248.0,648.0
19493,1665740066325,8780.0,604.0,868.0
19494,1665740066327,8160.0,-636.0,656.0
19495,1665740066331,8656.0,184.0,676.0
19496,1665740066331,8208.0,-224.0,904.0
19497,1665740066335,8520.0,-404.0,484.0
19498,1665740066337,8504.0,88.0,1080.0
19499,1665740066339,7780.0,-544.0,292.0
19500,1665740066341,8828.0,-284.0,824.0
19501,1665740066343,8696.0,-172.0,780.0
19502,1665740066345,8272.0,-352.0,648.0
19503,1665740066349,8524.0,76.0,1000.0
19504,1665740066349,8828.0,-128.0,908.0
19505,1665740066352,7996.0,-220.0,588.0
19506,1665740066354,8536.0,-620.0,508.0
19507,1665740066355,8812.0,292.0,1264.0
19508,1665740066358,8512.0,-692.0,536.0
19509,1665740066360,8880.0,624.0,1260.0
19510,1665740066362,8284.0,-132.0,768.0
19511,1665740066364,7904.0,-1144.0,160.0
19512,1665740066369,8624.0,468.0,780.0
19513,1665740066370,8484.0,-36.0,720.0
19514,1665740066372,8160.0,-40.0,624.0
19515,1665740066373,8572.0,532.0,780.0
19516,1665740066375,8404.0,-672.0,612.0
19517,1665740066377,8744.0,-240.0,736.0
19518,1665740066380,8684.0,-120.0,816.0
19519,1665740066382,8100.0,-292.0,560.0
19520,1665740066385,9336.0,104.0,1232.0
19521,1665740066387,7556.0,-608.0,528.0
19522,1665740066389,8820.0,-288.0,588.0
19523,1665740066392,8288.0,-216.0,872.0
19524,1665740066394,8128.0,-308.0,756.0
19525,1665740066395,8684.0,224.0,848.0
19526,1665740066399,8872.0,-472.0,772.0
19527,1665740066399,7680.0,-216.0,528.0
19528,1665740066403,8912.0,-144.0,716.0
19529,1665740066404,8772.0,-4.0,996.0
19530,1665740066407,8088.0,-92.0,744.0
19531,1665740066409,9052.0,316.0,1008.0
19532,1665740066411,8088.0,-88.0,624.0
19533,1665740066414,8880.0,-492.0,680.0
19534,1665740066416,8360.0,-12.0,676.0
19535,1665740066418,8236.0,-408.0,756.0
19536,1665740066419,8684.0,456.0,1008.0
19537,1665740066422,7992.0,-540.0,368.0
19538,1665740066424,8716.0,-424.0,440.0
19539,1665740066426,8348.0,-48.0,960.0
19540,1665740066428,8716.0,-236.0,596.0
19541,1665740066430,8612.0,92.0,904.0
19542,1665740066432,7948.0,-116.0,596.0
19543,1665740066435,8264.0,-664.0,480.0
19544,1665740066438,8992.0,12.0,876.0
19545,1665740066440,8412.0,-280.0,688.0
19546,1665740066441,8440.0,152.0,824.0
19547,1665740066444,8860.0,152.0,948.0
19548,1665740066447,8548.0,-384.0,792.0
19549,1665740066448,7508.0,-460.0,268.0
19550,1665740066450,9052.0,592.0,1248.0
19551,1665740066453,8252.0,-708.0,684.0
19552,1665740066454,8140.0,364.0,704.0
19553,1665740066457,8612.0,172.0,804.0
19554,1665740066459,8332.0,-136.0,464.0
19555,1665740066461,8452.0,4.0,844.0
19556,1665740066463,8764.0,-92.0,692.0
19557,1665740066465,8264.0,-44.0,772.0
19558,1665740066468,8592.0,168.0,904.0
19559,1665740066471,8504.0,-160.0,516.0
19560,1665740066473,8536.0,-256.0,924.0
19561,1665740066474,8668.0,-240.0,764.0
19562,1665740066477,8292.0,-204.0,700.0
19563,1665740066478,9012.0,-140.0,1140.0
19564,1665740066480,7644.0,-608.0,448.0
19565,1665740066483,8868.0,16.0,680.0
19566,1665740066486,8888.0,-432.0,752.0
19567,1665740066488,8088.0,-512.0,540.0
19568,1665740066490,8800.0,644.0,1064.0
19569,1665740066492,8552.0,-764.0,748.0
19570,1665740066495,8112.0,168.0,740.0
19571,1665740066496,8492.0,-668.0,696.0
19572,1665740066501,9176.0,216.0,916.0
19573,1665740066501,8064.0,-480.0,828.0
19574,1665740066503,9200.0,204.0,1176.0
19575,1665740066506,8244.0,-416.0,700.0
19576,1665740066508,7776.0,-488.0,492.0
19577,1665740066510,8644.0,276.0,616.0
19578,1665740066512,8252.0,-156.0,564.0
19579,1665740066514,8480.0,108.0,748.0
19580,1665740066517,8312.0,28.0,988.0
19581,1665740066519,8416.0,-852.0,488.0
19582,1665740066521,8800.0,232.0,760.0
19583,1665740066523,8612.0,-268.0,632.0
19584,1665740066524,8092.0,-164.0,420.0
19585,1665740066527,9300.0,180.0,1228.0
19586,1665740066529,7888.0,-364.0,304.0
19587,1665740066531,8496.0,-320.0,764.0
19588,1665740066536,8848.0,-216.0,976.0
19589,1665740066536,7888.0,-504.0,460.0
19590,1665740066539,8416.0,308.0,720.0
19591,1665740066541,8992.0,-116.0,924.0
19592,1665740066542,7784.0,-408.0,224.0
19593,1665740066546,8776.0,232.0,736.0
19594,1665740066546,8896.0,-304.0,976.0
19595,1665740066549,8336.0,44.0,408.0
19596,1665740066552,8616.0,556.0,1276.0
19597,1665740066554,8772.0,-392.0,580.0
19598,1665740066556,8532.0,-556.0,480.0
19599,1665740066557,8248.0,-100.0,808.0
19600,1665740066561,8788.0,-64.0,904.0
19601,1665740066562,8044.0,-112.0,484.0
19602,1665740066564,8184.0,0.0,716.0
19603,1665740066566,8680.0,-676.0,564.0
19604,1665740066569,8340.0,104.0,700.0
19605,1665740066571,8468.0,-104.0,620.0
19606,1665740066574,8964.0,-8.0,888.0
19607,1665740066575,7660.0,24.0,640.0
19608,1665740066577,8432.0,-584.0,664.0
19609,1665740066580,8884.0,-168.0,688.0
19610,1665740066581,8668.0,-48.0,848.0
19611,1665740066585,8704.0,16.0,736.0
19612,1665740066586,8532.0,52.0,948.0
19613,1665740066589,8572.0,-312.0,584.0
19614,1665740066591,7632.0,-420.0,508.0
19615,1665740066593,8872.0,-112.0,700.0
19616,1665740066595,8076.0,-576.0,664.0
19617,1665740066597,8188.0,44.0,724.0
19618,1665740066599,8768.0,480.0,984.0
19619,1665740066602,8276.0,-40.0,652.0
19620,1665740066604,8636.0,-136.0,724.0
19621,1665740066607,8768.0,160.0,1116.0
19622,1665740066608,8268.0,-92.0,480.0
19623,1665740066610,8796.0,464.0,936.0
19624,1665740066613,8088.0,-680.0,644.0
19625,1665740066614,8404.0,-392.0,700.0
19626,1665740066617,8388.0,-132.0,792.0
19627,1665740066620,8376.0,-36.0,576.0
19628,1665740066622,8540.0,-84.0,1112.0
19629,1665740066624,8140.0,92.0,708.0
19630,1665740066625,8660.0,-292.0,856.0
19631,1665740066628,8916.0,-352.0,600.0
19632,1665740066630,8208.0,-168.0,688.0
19633,1665740066632,8340.0,20.0,832.0
19634,1665740066635,8608.0,-404.0,760.0
19635,1665740066637,8300.0,-36.0,828.0
19636,1665740066640,8280.0,-524.0,536.0
19637,1665740066641,8644.0,396.0,924.0
19638,1665740066643,8360.0,-552.0,652.0
19639,1665740066645,8728.0,196.0,1104.0
19640,1665740066647,8260.0,-392.0,812.0
19641,1665740066650,8068.0,-464.0,252.0
19642,1665740066652,8548.0,-36.0,784.0
19643,1665740066655,8756.0,-12.0,908.0
19644,1665740066656,8692.0,252.0,820.0
19645,1665740066658,8504.0,492.0,824.0
19646,1665740066661,8244.0,-520.0,528.0
19647,1665740066664,8672.0,-568.0,528.0
19648,1665740066665,8368.0,-300.0,680.0
19649,1665740066668,8200.0,-244.0,436.0
19650,1665740066670,9452.0,132.0,1228.0
19651,1665740066671,7528.0,-608.0,456.0
19652,1665740066674,9000.0,-108.0,712.0
19653,1665740066676,8852.0,-228.0,724.0
19654,1665740066678,7884.0,12.0,636.0
19655,1665740066680,8764.0,272.0,988.0
19656,1665740066682,8820.0,-572.0,652.0
19657,1665740066685,8288.0,200.0,852.0
19658,1665740066687,8900.0,-564.0,544.0
19659,1665740066690,8832.0,244.0,1232.0
19660,1665740066691,8076.0,92.0,636.0
19661,1665740066695,8984.0,-32.0,1088.0
19662,1665740066695,8380.0,48.0,836.0
19663,1665740066698,8320.0,-596.0,364.0
19664,1665740066701,8384.0,-28.0,864.0
19665,1665740066702,8272.0,8.0,584.0
19666,1665740066705,8616.0,208.0,860.0
19667,1665740066709,8344.0,-524.0,696.0
19668,1665740066710,8700.0,4.0,516.0
19669,1665740066712,8228.0,-56.0,932.0
19670,1665740066713,8748.0,-116.0,716.0
19671,1665740066715,7952.0,-204.0,500.0
19672,1665740066717,8228.0,-136.0,784.0
19673,1665740066721,8112.0,-548.0,432.0
19674,1665740066723,8768.0,-164.0,712.0
19675,1665740066724,8880.0,-444.0,952.0
19676,1665740066727,8352.0,-20.0,780.0
19677,1665740066728,8932.0,676.0,1008.0
19678,1665740066732,8364.0,-860.0,652.0
19679,1665740066733,8000.0,-8.0,604.0
19680,1665740066735,8408.0,-444.0,568.0
19681,1665740066737,8428.0,-348.0,640.0
19682,1665740066740,7936.0,216.0,852.0
19683,1665740066743,8920.0,328.0,996.0
19684,1665740066745,8676.0,-324.0,748.0
19685,1665740066747,8640.0,-216.0,680.0
19686,1665740066749,8724.0,264.0,924.0
19687,1665740066751,8424.0,-388.0,592.0
19688,1665740066754,8524.0,4.0,816.0
19689,1665740066756,8212.0,240.0,744.0
19690,1665740066758,8940.0,-372.0,620.0
19691,1665740066760,8272.0,232.0,1000.0
19692,1665740066763,8316.0,-576.0,572.0
19693,1665740066765,8732.0,40.0,796.0
19694,1665740066767,8296.0,336.0,936.0
19695,1665740066769,8504.0,-404.0,396.0
19696,1665740066771,8808.0,-160.0,960.0
19697,1665740066774,8492.0,-20.0,716.0
19698,1665740066775,8452.0,-96.0,780.0
19699,1665740066777,8556.0,244.0,1016.0
19700,1665740066779,8712.0,192.0,824.0
19701,1665740066781,7952.0,-936.0,304.0
19702,1665740066783,9048.0,488.0,884.0
19703,1665740066787,8236.0,-484.0,884.0
19704,1665740066789,8376.0,404.0,736.0
19705,1665740066791,8208.0,-32.0,776.0
19706,1665740066793,8220.0,-544.0,452.0
19707,1665740066796,8884.0,-488.0,664.0
19708,1665740066798,8564.0,120.0,1060.0
19709,1665740066799,8780.0,300.0,776.0
19710,1665740066802,8160.0,64.0,824.0
19711,1665740066804,8460.0,-208.0,528.0
19712,1665740066806,8428.0,-688.0,716.0
19713,1665740066809,8400.0,-96.0,812.0
19714,1665740066810,8120.0,-100.0,712.0
19715,1665740066813,9332.0,-228.0,1248.0
19716,1665740066814,7668.0,-20.0,312.0
19717,1665740066816,8500.0,-324.0,604.0
19718,1665740066819,9028.0,-284.0,876.0
19719,1665740066823,7740.0,-408.0,560.0
19720,1665740066824,9064.0,340.0,1024.0
19721,1665740066826,8404.0,-240.0,756.0
19722,1665740066828,8680.0,-72.0,624.0
19723,1665740066829,8696.0,-512.0,824.0
19724,1665740066832,8848.0,140.0,984.0
19725,1665740066835,8496.0,-356.0,612.0
19726,1665740066837,8240.0,232.0,820.0
19727,1665740066839,8520.0,264.0,712.0
19728,1665740066841,7892.0,-876.0,232.0
19729,1665740066842,8356.0,-108.0,716.0
19730,1665740066846,8404.0,-8.0,904.0
19731,1665740066847,8504.0,-172.0,804.0
19732,1665740066852,8112.0,-100.0,632.0
19733,1665740066852,8620.0,-372.0,420.0
19734,1665740066855,8520.0,-24.0,876.0
19735,1665740066856,8316.0,-272.0,720.0
19736,1665740066860,8172.0,-316.0,548.0
19737,1665740066860,8328.0,-376.0,844.0
19738,1665740066864,8276.0,-356.0,400.0
19739,1665740066864,8676.0,-276.0,672.0
19740,1665740066868,9088.0,-312.0,744.0
19741,1665740066869,8212.0,12.0,940.0
19742,1665740066873,8840.0,220.0,772.0
19743,1665740066873,8776.0,-528.0,520.0
19744,1665740066876,8012.0,28.0,828.0
19745,1665740066879,8764.0,-580.0,412.0
19746,1665740066880,8220.0,-140.0,816.0
19747,1665740066885,8452.0,-64.0,600.0
19748,1665740066885,8780.0,208.0,1096.0
19749,1665740066887,8528.0,16.0,928.0
19750,1665740066889,8052.0,-564.0,256.0
19751,1665740066892,8568.0,236.0,800.0
19752,1665740066893,8228.0,-680.0,768.0
19753,1665740066895,8488.0,496.0,804.0
19754,1665740066898,8224.0,-384.0,732.0
19755,1665740066899,8120.0,-820.0,756.0
19756,1665740066902,8608.0,232.0,684.0
19757,1665740066906,8364.0,-496.0,700.0
19758,1665740066906,8476.0,436.0,860.0
19759,1665740066910,9000.0,-76.0,976.0
19760,1665740066912,8064.0,-640.0,624.0
19761,1665740066914,9108.0,-116.0,964.0
19762,1665740066916,8616.0,-468.0,868.0
19763,1665740066918,7764.0,-144.0,664.0
19764,1665740066922,9184.0,592.0,1224.0
19765,1665740066923,8832.0,-668.0,672.0
19766,1665740066924,7772.0,-32.0,452.0
19767,1665740066927,8964.0,-296.0,868.0
19768,1665740066929,8712.0,-56.0,788.0
19769,1665740066933,8148.0,476.0,836.0
19770,1665740066933,8692.0,-508.0,792.0
19771,1665740066935,8352.0,-60.0,848.0
19772,1665740066937,8684.0,-652.0,492.0
19773,1665740066939,8652.0,256.0,1012.0
19774,1665740066941,8376.0,-168.0,604.0
