Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
3183,1665742656809,8620.0,-12.0,852.0
3184,1665742656813,8532.0,-208.0,560.0
3185,1665742656815,8496.0,176.0,804.0
3186,1665742656817,8472.0,-60.0,736.0
3187,1665742656819,8536.0,116.0,588.0
3188,1665742656823,8596.0,-136.0,556.0
3189,1665742656823,8608.0,-172.0,776.0
3190,1665742656826,8356.0,20.0,904.0
3191,1665742656828,8340.0,52.0,528.0
3192,1665742656831,8528.0,-60.0,780.0
3193,1665742656832,8484.0,-44.0,768.0
3194,1665742656835,8488.0,-196.0,804.0
3195,1665742656838,8336.0,-100.0,736.0
3196,1665742656839,8500.0,28.0,796.0
3197,1665742656841,8376.0,-120.0,712.0
3198,1665742656844,8596.0,124.0,700.0
3199,1665742656845,8572.0,292.0,808.0
3200,1665742656849,8344.0,-304.0,536.0
3201,1665742656850,8652.0,272.0,852.0
3202,1665742656852,8348.0,-188.0,736.0
3203,1665742656856,8600.0,20.0,504.0
3204,1665742656856,8244.0,-16.0,724.0
3205,1665742656859,8544.0,48.0,556.0
3206,1665742656862,8496.0,-116.0,508.0
3207,1665742656863,8392.0,208.0,592.0
3208,1665742656866,8412.0,-76.0,532.0
3209,1665742656867,8604.0,152.0,704.0
3210,1665742656870,8468.0,-56.0,692.0
3211,1665742656872,8316.0,-16.0,784.0
3212,1665742656875,8440.0,-180.0,652.0
3213,1665742656876,8328.0,-48.0,668.0
3214,1665742656879,8376.0,-212.0,748.0
3215,1665742656881,8272.0,-4.0,756.0
3216,1665742656884,8560.0,92.0,804.0
3217,1665742656886,8436.0,20.0,680.0
3218,1665742656887,8372.0,156.0,716.0
3219,1665742656889,8844.0,36.0,788.0
3220,1665742656893,8452.0,-144.0,660.0
3221,1665742656894,8444.0,160.0,872.0
3222,1665742656896,8532.0,-128.0,708.0
3223,1665742656900,8408.0,4.0,536.0
3224,1665742656900,8660.0,76.0,840.0
3225,1665742656903,8580.0,-212.0,696.0
3226,1665742656905,8408.0,-92.0,636.0
3227,1665742656906,8368.0,-120.0,632.0
3228,1665742656908,8508.0,-152.0,904.0
3229,1665742656911,8548.0,228.0,868.0
3230,1665742656914,8484.0,-152.0,904.0
3231,1665742656916,8916.0,372.0,720.0
3232,1665742656917,8352.0,272.0,784.0
3233,1665742656920,8636.0,-104.0,608.0
3234,1665742656922,8608.0,-132.0,596.0
3235,1665742656925,8360.0,-44.0,644.0
3236,1665742656928,8688.0,192.0,1116.0
3237,1665742656929,8580.0,-12.0,768.0
3238,1665742656931,8304.0,308.0,824.0
3239,1665742656933,8580.0,-144.0,700.0
3240,1665742656937,8596.0,240.0,656.0
3241,1665742656937,8360.0,-196.0,752.0
3242,1665742656941,8824.0,36.0,724.0
3243,1665742656942,8324.0,-180.0,692.0
3244,1665742656944,8536.0,48.0,712.0
3245,1665742656946,8572.0,-204.0,856.0
3246,1665742656949,8196.0,-72.0,656.0
3247,1665742656951,8524.0,24.0,632.0
3248,1665742656953,8580.0,-144.0,824.0
3249,1665742656955,8628.0,300.0,696.0
3250,1665742656959,8364.0,-164.0,736.0
3251,1665742656959,8464.0,-128.0,724.0
3252,1665742656962,8508.0,288.0,812.0
3253,1665742656964,8488.0,-240.0,468.0
3254,1665742656966,8424.0,392.0,884.0
3255,1665742656969,8676.0,-160.0,804.0
3256,1665742656970,8424.0,-44.0,468.0
3257,1665742656973,8288.0,244.0,660.0
3258,1665742656975,8420.0,0.0,656.0
3259,1665742656977,8564.0,52.0,848.0
3260,1665742656979,8664.0,180.0,724.0
3261,1665742656983,8336.0,-144.0,732.0
3262,1665742656984,8548.0,-44.0,788.0
3263,1665742656986,8336.0,24.0,816.0
3264,1665742656988,8580.0,136.0,652.0
3265,1665742656990,8328.0,-280.0,640.0
3266,1665742656994,8704.0,356.0,832.0
3267,1665742656995,8504.0,-232.0,528.0
3268,1665742656997,8256.0,132.0,612.0
3269,1665742656999,8792.0,208.0,960.0
3270,1665742657003,8548.0,-372.0,612.0
3271,1665742657003,8340.0,276.0,804.0
3272,1665742657006,8756.0,252.0,760.0
3273,1665742657008,8016.0,-424.0,504.0
3274,1665742657009,8556.0,180.0,928.0
3275,1665742657012,8588.0,-212.0,484.0
3276,1665742657014,8364.0,76.0,720.0
3277,1665742657017,8648.0,68.0,852.0
3278,1665742657019,8572.0,-272.0,728.0
3279,1665742657021,8432.0,204.0,788.0
3280,1665742657023,8592.0,-96.0,704.0
3281,1665742657025,8540.0,252.0,712.0
3282,1665742657028,8292.0,8.0,628.0
3283,1665742657030,8464.0,-104.0,688.0
3284,1665742657032,8584.0,-24.0,728.0
3285,1665742657034,8444.0,-68.0,712.0
3286,1665742657036,8624.0,96.0,800.0
3287,1665742657039,8228.0,-344.0,632.0
3288,1665742657041,8416.0,-184.0,736.0
3289,1665742657043,8716.0,64.0,736.0
3290,1665742657045,8516.0,160.0,704.0
3291,1665742657047,8504.0,60.0,880.0
3292,1665742657051,8576.0,-60.0,648.0
3293,1665742657052,8292.0,0.0,724.0
3294,1665742657054,8512.0,-120.0,656.0
3295,1665742657056,8656.0,52.0,796.0
3296,1665742657060,8388.0,-28.0,748.0
3297,1665742657060,8380.0,60.0,808.0
3298,1665742657063,8556.0,-88.0,716.0
3299,1665742657065,8500.0,244.0,656.0
3300,1665742657068,8196.0,-224.0,780.0
3301,1665742657069,8436.0,-32.0,620.0
3302,1665742657072,8428.0,148.0,756.0
3303,1665742657074,8380.0,-264.0,612.0
3304,1665742657076,8460.0,220.0,604.0
3305,1665742657078,8100.0,44.0,744.0
3306,1665742657080,8464.0,-144.0,704.0
3307,1665742657082,8256.0,200.0,852.0
3308,1665742657086,8400.0,-40.0,564.0
3309,1665742657088,8424.0,36.0,772.0
3310,1665742657089,8468.0,-200.0,728.0
3311,1665742657092,8368.0,-304.0,812.0
3312,1665742657093,8588.0,-36.0,568.0
3313,1665742657096,8572.0,88.0,668.0
3314,1665742657098,8244.0,20.0,748.0
3315,1665742657101,8564.0,-12.0,836.0
3316,1665742657102,8384.0,-60.0,760.0
3317,1665742657105,8896.0,216.0,752.0
3318,1665742657105,8224.0,-232.0,416.0
3319,1665742657109,8440.0,368.0,772.0
3320,1665742657110,8536.0,-320.0,552.0
3321,1665742657115,8540.0,164.0,616.0
3322,1665742657115,8508.0,228.0,768.0
3323,1665742657117,8428.0,-180.0,632.0
3324,1665742657120,8628.0,76.0,716.0
3325,1665742657122,8712.0,-96.0,896.0
3326,1665742657124,8356.0,-308.0,752.0
3327,1665742657127,8656.0,368.0,844.0
3328,1665742657128,8380.0,-412.0,632.0
3329,1665742657132,8120.0,-24.0,668.0
3330,1665742657133,8596.0,180.0,708.0
3331,1665742657135,8536.0,-76.0,664.0
3332,1665742657139,8436.0,324.0,600.0
3333,1665742657139,8328.0,-232.0,784.0
3334,1665742657142,8552.0,-300.0,668.0
3335,1665742657144,8532.0,232.0,756.0
3336,1665742657146,8552.0,-88.0,696.0
3337,1665742657150,8576.0,-68.0,724.0
3338,1665742657150,8320.0,-8.0,728.0
3339,1665742657153,8684.0,-140.0,720.0
3340,1665742657155,8444.0,120.0,664.0
3341,1665742657157,8236.0,-24.0,764.0
3342,1665742657160,8772.0,-44.0,764.0
3343,1665742657161,8340.0,88.0,764.0
3344,1665742657165,8540.0,-176.0,768.0
3345,1665742657166,8764.0,180.0,936.0
3346,1665742657168,8228.0,-20.0,580.0
3347,1665742657170,8556.0,232.0,792.0
3348,1665742657172,8648.0,-44.0,764.0
3349,1665742657176,8336.0,124.0,624.0
3350,1665742657178,8616.0,-72.0,816.0
3351,1665742657179,8684.0,-152.0,724.0
3352,1665742657183,8444.0,288.0,876.0
3353,1665742657183,8480.0,-528.0,668.0
3354,1665742657185,8660.0,408.0,768.0
3355,1665742657189,8376.0,28.0,700.0
3356,1665742657190,8804.0,-48.0,816.0
3357,1665742657192,8428.0,364.0,748.0
3358,1665742657194,8524.0,52.0,616.0
3359,1665742657196,8336.0,-212.0,672.0
3360,1665742657199,8608.0,40.0,544.0
3361,1665742657201,8448.0,-72.0,572.0
3362,1665742657203,8444.0,100.0,772.0
3363,1665742657205,8632.0,172.0,856.0
3364,1665742657209,8440.0,128.0,664.0
3365,1665742657210,8464.0,-8.0,840.0
3366,1665742657212,8436.0,-52.0,752.0
3367,1665742657213,8440.0,28.0,600.0
3368,1665742657215,8528.0,-20.0,812.0
3369,1665742657219,8244.0,128.0,628.0
3370,1665742657220,8592.0,-32.0,716.0
3371,1665742657224,8380.0,-80.0,680.0
3372,1665742657225,8552.0,396.0,696.0
3373,1665742657227,8156.0,-420.0,516.0
3374,1665742657229,8660.0,252.0,744.0
3375,1665742657233,8296.0,-16.0,692.0
3376,1665742657234,8368.0,-232.0,648.0
3377,1665742657236,8596.0,188.0,988.0
3378,1665742657239,8536.0,-36.0,652.0
3379,1665742657240,8448.0,-68.0,640.0
3380,1665742657243,8664.0,216.0,744.0
3381,1665742657245,8688.0,40.0,744.0
3382,1665742657248,8404.0,20.0,792.0
3383,1665742657249,8548.0,-124.0,640.0
3384,1665742657252,8424.0,36.0,756.0
3385,1665742657254,8480.0,48.0,596.0
3386,1665742657256,8540.0,152.0,984.0
3387,1665742657258,8520.0,-60.0,564.0
3388,1665742657260,8480.0,144.0,780.0
3389,1665742657262,8328.0,-44.0,772.0
3390,1665742657264,8452.0,220.0,632.0
3391,1665742657267,8280.0,8.0,780.0
3392,1665742657269,8672.0,-88.0,732.0
3393,1665742657270,8564.0,-92.0,700.0
3394,1665742657275,8532.0,-220.0,684.0
3395,1665742657275,8724.0,244.0,896.0
3396,1665742657279,8420.0,-276.0,752.0
3397,1665742657280,8628.0,148.0,848.0
3398,1665742657282,8392.0,-88.0,896.0
3399,1665742657286,8468.0,-44.0,716.0
3400,1665742657286,8136.0,20.0,780.0
3401,1665742657289,8680.0,-132.0,644.0
3402,1665742657291,8480.0,40.0,616.0
3403,1665742657293,8584.0,180.0,792.0
3404,1665742657295,8416.0,-124.0,492.0
3405,1665742657299,8120.0,344.0,832.0
3406,1665742657301,8540.0,-72.0,744.0
3407,1665742657302,8452.0,-180.0,660.0
3408,1665742657304,8184.0,92.0,796.0
3409,1665742657306,8460.0,-176.0,684.0
3410,1665742657308,8548.0,72.0,720.0
3411,1665742657310,8468.0,372.0,692.0
3412,1665742657314,8524.0,-232.0,736.0
3413,1665742657315,8632.0,348.0,836.0
3414,1665742657318,8244.0,-176.0,584.0
3415,1665742657318,8640.0,36.0,624.0
3416,1665742657322,8136.0,-140.0,652.0
3417,1665742657324,8596.0,228.0,684.0
3418,1665742657326,8644.0,12.0,780.0
3419,1665742657328,8184.0,-108.0,688.0
3420,1665742657332,8512.0,208.0,612.0
3421,1665742657332,8408.0,-316.0,744.0
3422,1665742657335,8484.0,236.0,956.0
3423,1665742657337,8536.0,-36.0,660.0
3424,1665742657339,8420.0,-132.0,888.0
3425,1665742657342,8532.0,192.0,692.0
3426,1665742657344,8496.0,-204.0,768.0
3427,1665742657346,8420.0,108.0,800.0
3428,1665742657348,8720.0,-80.0,708.0
3429,1665742657350,8472.0,-192.0,656.0
3430,1665742657353,8408.0,228.0,788.0
3431,1665742657354,8408.0,-312.0,632.0
3432,1665742657357,8200.0,-108.0,628.0
3433,1665742657359,8612.0,72.0,848.0
3434,1665742657361,8460.0,-160.0,688.0
3435,1665742657362,8796.0,180.0,908.0
3436,1665742657365,8660.0,272.0,1036.0
3437,1665742657366,8448.0,-288.0,588.0
3438,1665742657370,8480.0,280.0,832.0
3439,1665742657372,8380.0,-72.0,808.0
3440,1665742657374,8736.0,-40.0,576.0
3441,1665742657376,8192.0,68.0,744.0
3442,1665742657379,8656.0,-96.0,832.0
3443,1665742657381,8328.0,-104.0,544.0
3444,1665742657383,8496.0,184.0,792.0
3445,1665742657385,8712.0,104.0,608.0
3446,1665742657389,8372.0,8.0,812.0
3447,1665742657391,8512.0,128.0,664.0
3448,1665742657392,8424.0,-40.0,792.0
3449,1665742657394,8348.0,-100.0,632.0
3450,1665742657396,8416.0,112.0,904.0
3451,1665742657400,8320.0,-144.0,700.0
3452,1665742657400,8484.0,128.0,688.0
3453,1665742657403,8640.0,76.0,784.0
3454,1665742657405,8468.0,-60.0,624.0
3455,1665742657408,8268.0,156.0,804.0
3456,1665742657408,8676.0,-188.0,780.0
3457,1665742657412,8360.0,-172.0,628.0
3458,1665742657414,8536.0,120.0,664.0
3459,1665742657416,8328.0,-136.0,644.0
3460,1665742657419,8432.0,40.0,812.0
3461,1665742657419,8564.0,44.0,784.0
3462,1665742657422,8524.0,36.0,724.0
3463,1665742657426,8472.0,-204.0,640.0
3464,1665742657428,8472.0,-24.0,716.0
3465,1665742657430,8612.0,68.0,536.0
3466,1665742657431,8328.0,140.0,752.0
3467,1665742657435,8380.0,-152.0,816.0
3468,1665742657436,8724.0,236.0,716.0
3469,1665742657438,8268.0,-64.0,552.0
3470,1665742657440,8632.0,136.0,804.0
3471,1665742657444,8460.0,-256.0,792.0
3472,1665742657444,8460.0,356.0,872.0
3473,1665742657447,8424.0,-140.0,676.0
3474,1665742657449,8380.0,-12.0,604.0
3475,1665742657452,8344.0,-20.0,784.0
3476,1665742657452,8536.0,36.0,572.0
3477,1665742657457,8148.0,292.0,384.0
3478,1665742657457,8820.0,236.0,620.0
3479,1665742657460,8580.0,-64.0,812.0
3480,1665742657463,8116.0,36.0,684.0
3481,1665742657464,8552.0,-260.0,696.0
3482,1665742657466,8724.0,20.0,848.0
3483,1665742657468,8468.0,80.0,560.0
3484,1665742657472,8680.0,-28.0,696.0
3485,1665742657473,8920.0,-104.0,752.0
3486,1665742657475,8680.0,348.0,660.0
3487,1665742657477,8368.0,16.0,772.0
3488,1665742657481,8760.0,-88.0,772.0
3489,1665742657482,8228.0,-88.0,776.0
3490,1665742657484,8524.0,-164.0,684.0
3491,1665742657486,8524.0,-20.0,728.0
3492,1665742657488,8488.0,-92.0,732.0
3493,1665742657492,8272.0,40.0,468.0
3494,1665742657494,8396.0,120.0,632.0
3495,1665742657495,8732.0,140.0,776.0
3496,1665742657497,8508.0,-156.0,936.0
3497,1665742657499,8524.0,84.0,784.0
3498,1665742657504,8316.0,-92.0,724.0
3499,1665742657504,8512.0,-212.0,652.0
3500,1665742657506,8464.0,408.0,828.0
3501,1665742657508,8608.0,-8.0,688.0
3502,1665742657510,8528.0,-212.0,624.0
3503,1665742657512,8312.0,404.0,756.0
3504,1665742657514,8328.0,-160.0,800.0
3505,1665742657517,8572.0,-88.0,712.0
3506,1665742657519,8496.0,64.0,596.0
3507,1665742657521,8392.0,-368.0,648.0
3508,1665742657523,8592.0,36.0,704.0
3509,1665742657525,8520.0,288.0,720.0
3510,1665742657528,8180.0,-132.0,560.0
3511,1665742657530,8568.0,240.0,952.0
3512,1665742657532,8580.0,-276.0,744.0
3513,1665742657534,8100.0,172.0,732.0
3514,1665742657537,8356.0,-124.0,780.0
3515,1665742657539,8752.0,-124.0,812.0
3516,1665742657541,8120.0,-160.0,812.0
3517,1665742657544,8508.0,76.0,764.0
3518,1665742657545,8860.0,336.0,856.0
3519,1665742657548,8132.0,-248.0,712.0
3520,1665742657550,8716.0,136.0,712.0
3521,1665742657552,8884.0,36.0,968.0
3522,1665742657555,8120.0,-232.0,744.0
3523,1665742657556,8400.0,356.0,860.0
3524,1665742657559,8360.0,-248.0,732.0
3525,1665742657561,8296.0,304.0,752.0
3526,1665742657563,8420.0,-32.0,852.0
3527,1665742657565,8528.0,208.0,720.0
3528,1665742657567,8388.0,-104.0,752.0
3529,1665742657569,8724.0,-140.0,872.0
3530,1665742657572,7932.0,16.0,736.0
3531,1665742657574,8872.0,-204.0,948.0
3532,1665742657576,8436.0,-44.0,824.0
3533,1665742657580,8444.0,252.0,672.0
3534,1665742657580,8628.0,-60.0,884.0
3535,1665742657583,8348.0,-96.0,896.0
3536,1665742657585,8656.0,248.0,760.0
3537,1665742657587,8320.0,88.0,888.0
3538,1665742657589,8576.0,12.0,724.0
3539,1665742657591,8340.0,-108.0,920.0
3540,1665742657594,8376.0,-60.0,816.0
3541,1665742657597,8748.0,-160.0,828.0
3542,1665742657598,8424.0,324.0,972.0
3543,1665742657601,8352.0,-12.0,688.0
3544,1665742657602,8280.0,-16.0,656.0
3545,1665742657605,8500.0,160.0,804.0
3546,1665742657607,8476.0,-108.0,876.0
3547,1665742657610,8364.0,188.0,616.0
3548,1665742657611,8272.0,-192.0,580.0
3549,1665742657614,8256.0,-256.0,708.0
3550,1665742657617,8564.0,384.0,784.0
3551,1665742657619,8540.0,-20.0,756.0
3552,1665742657620,8268.0,-364.0,940.0
3553,1665742657622,8316.0,-32.0,636.0
3554,1665742657624,8564.0,220.0,740.0
3555,1665742657628,8296.0,-392.0,660.0
3556,1665742657628,8292.0,124.0,680.0
3557,1665742657631,8444.0,-216.0,704.0
3558,1665742657633,8424.0,16.0,696.0
3559,1665742657638,8452.0,352.0,744.0
3560,1665742657638,8508.0,-80.0,564.0
3561,1665742657639,8496.0,212.0,852.0
3562,1665742657642,8496.0,236.0,664.0
3563,1665742657644,8508.0,240.0,648.0
3564,1665742657646,7904.0,-220.0,668.0
3565,1665742657650,8752.0,-396.0,752.0
3566,1665742657651,8240.0,-200.0,676.0
3567,1665742657653,8464.0,-152.0,544.0
3568,1665742657655,8624.0,548.0,828.0
3569,1665742657659,8532.0,-432.0,648.0
3570,1665742657659,8332.0,120.0,612.0
3571,1665742657662,8396.0,-152.0,700.0
3572,1665742657664,8604.0,-60.0,764.0
3573,1665742657666,8204.0,272.0,508.0
3574,1665742657670,8596.0,-44.0,756.0
3575,1665742657670,8120.0,0.0,624.0
3576,1665742657673,9220.0,240.0,820.0
3577,1665742657675,8376.0,-144.0,572.0
3578,1665742657677,8464.0,-120.0,792.0
3579,1665742657681,9084.0,84.0,832.0
3580,1665742657681,8192.0,-500.0,592.0
3581,1665742657683,8812.0,168.0,808.0
3582,1665742657686,8780.0,400.0,984.0
3583,1665742657688,7972.0,-80.0,292.0
3584,1665742657691,8704.0,100.0,864.0
3585,1665742657692,8700.0,-468.0,820.0
3586,1665742657694,8324.0,392.0,732.0
3587,1665742657698,8232.0,128.0,656.0
3588,1665742657699,8860.0,24.0,632.0
3589,1665742657703,8356.0,464.0,660.0
3590,1665742657703,8640.0,-360.0,640.0
3591,1665742657705,8928.0,208.0,704.0
3592,1665742657708,8264.0,-8.0,732.0
3593,1665742657712,8476.0,8.0,664.0
3594,1665742657712,8804.0,272.0,768.0
3595,1665742657714,8436.0,-164.0,604.0
3596,1665742657716,8512.0,52.0,540.0
3597,1665742657719,8524.0,-72.0,816.0
3598,1665742657721,8740.0,-8.0,668.0
3599,1665742657722,8464.0,208.0,660.0
3600,1665742657727,8512.0,232.0,644.0
3601,1665742657727,8444.0,164.0,492.0
3602,1665742657729,8448.0,8.0,568.0
3603,1665742657732,8632.0,-64.0,744.0
3604,1665742657735,8680.0,128.0,716.0
3605,1665742657736,8212.0,-64.0,576.0
3606,1665742657739,8500.0,296.0,584.0
3607,1665742657742,8700.0,-216.0,604.0
3608,1665742657743,8072.0,216.0,596.0
3609,1665742657745,8492.0,180.0,956.0
3610,1665742657747,8576.0,-412.0,636.0
3611,1665742657749,8800.0,440.0,708.0
3612,1665742657752,8244.0,8.0,620.0
3613,1665742657754,8552.0,-68.0,656.0
3614,1665742657757,8364.0,28.0,576.0
3615,1665742657758,8624.0,-16.0,688.0
3616,1665742657760,8652.0,-68.0,668.0
3617,1665742657763,8628.0,72.0,1012.0
3618,1665742657765,8644.0,76.0,792.0
3619,1665742657767,8708.0,84.0,804.0
3620,1665742657768,8464.0,36.0,536.0
3621,1665742657773,8128.0,312.0,752.0
3622,1665742657773,8536.0,-156.0,728.0
3623,1665742657776,8356.0,64.0,876.0
3624,1665742657778,8416.0,-136.0,688.0
3625,1665742657780,8376.0,128.0,776.0
3626,1665742657782,8368.0,160.0,752.0
3627,1665742657784,8520.0,456.0,784.0
3628,1665742657786,8292.0,72.0,832.0
3629,1665742657789,8712.0,-120.0,868.0
3630,1665742657791,8456.0,-132.0,732.0
3631,1665742657794,8284.0,56.0,756.0
3632,1665742657795,8520.0,-116.0,832.0
3633,1665742657799,8472.0,-172.0,624.0
3634,1665742657800,8516.0,-36.0,864.0
3635,1665742657802,8384.0,-272.0,808.0
3636,1665742657804,8528.0,28.0,736.0
3637,1665742657807,8384.0,-72.0,740.0
3638,1665742657809,8608.0,44.0,792.0
3639,1665742657811,8440.0,-44.0,652.0
3640,1665742657813,8440.0,-64.0,760.0
3641,1665742657814,8764.0,-252.0,672.0
3642,1665742657818,8420.0,120.0,812.0
3643,1665742657819,8732.0,112.0,804.0
3644,1665742657822,8464.0,-276.0,640.0
3645,1665742657825,8208.0,312.0,692.0
3646,1665742657826,8732.0,64.0,668.0
3647,1665742657828,8364.0,-120.0,836.0
3648,1665742657831,8352.0,144.0,884.0
3649,1665742657833,8676.0,-328.0,880.0
3650,1665742657835,8384.0,232.0,880.0
3651,1665742657838,8256.0,-144.0,772.0
3652,1665742657840,8724.0,116.0,760.0
3653,1665742657841,8396.0,-428.0,632.0
3654,1665742657844,8648.0,336.0,956.0
3655,1665742657846,8492.0,-288.0,752.0
3656,1665742657848,8332.0,0.0,628.0
3657,1665742657852,8728.0,-124.0,892.0
3658,1665742657852,8424.0,-36.0,796.0
3659,1665742657856,8412.0,260.0,704.0
3660,1665742657857,8308.0,-200.0,808.0
3661,1665742657859,8380.0,36.0,736.0
3662,1665742657861,8384.0,204.0,812.0
3663,1665742657866,8524.0,-212.0,588.0
3664,1665742657866,8180.0,564.0,752.0
3665,1665742657868,8424.0,0.0,832.0
3666,1665742657871,8516.0,-260.0,844.0
3667,1665742657872,8372.0,312.0,796.0
3668,1665742657876,8432.0,48.0,752.0
3669,1665742657876,8424.0,140.0,808.0
3670,1665742657880,8576.0,-56.0,964.0
3671,1665742657880,8348.0,-116.0,740.0
3672,1665742657886,8620.0,8.0,888.0
3673,1665742657886,8456.0,60.0,864.0
3674,1665742657887,8480.0,-100.0,792.0
3675,1665742657889,8252.0,-468.0,756.0
3676,1665742657892,8528.0,220.0,736.0
3677,1665742657893,8876.0,-96.0,800.0
3678,1665742657897,8348.0,92.0,808.0
3679,1665742657897,8716.0,-52.0,732.0
3680,1665742657900,8296.0,-328.0,604.0
3681,1665742657902,8508.0,488.0,748.0
3682,1665742657905,8620.0,244.0,724.0
3683,1665742657909,8328.0,-132.0,716.0
3684,1665742657909,8788.0,216.0,624.0
3685,1665742657912,8428.0,-48.0,776.0
3686,1665742657914,8168.0,148.0,588.0
3687,1665742657916,8492.0,224.0,648.0
3688,1665742657918,8552.0,-284.0,472.0
3689,1665742657922,8616.0,228.0,660.0
3690,1665742657922,8552.0,-112.0,812.0
3691,1665742657925,8292.0,140.0,704.0
3692,1665742657927,8292.0,-24.0,524.0
3693,1665742657929,8884.0,4.0,908.0
3694,1665742657931,8484.0,44.0,600.0
3695,1665742657934,8208.0,-120.0,684.0
3696,1665742657936,8604.0,-440.0,688.0
3697,1665742657938,8624.0,56.0,612.0
3698,1665742657940,8600.0,-196.0,784.0
3699,1665742657942,8744.0,116.0,544.0
3700,1665742657945,8248.0,200.0,600.0
3701,1665742657947,8448.0,-172.0,612.0
3702,1665742657949,8728.0,-120.0,520.0
3703,1665742657951,8020.0,180.0,548.0
3704,1665742657954,8496.0,164.0,620.0
3705,1665742657956,8720.0,264.0,708.0
3706,1665742657958,8124.0,-92.0,584.0
3707,1665742657960,8572.0,344.0,500.0
3708,1665742657961,8448.0,-360.0,620.0
3709,1665742657964,8428.0,120.0,600.0
3710,1665742657965,8444.0,20.0,872.0
3711,1665742657969,8368.0,-136.0,764.0
3712,1665742657972,8476.0,224.0,756.0
3713,1665742657972,8652.0,-240.0,648.0
3714,1665742657975,8552.0,152.0,728.0
3715,1665742657977,8596.0,-16.0,784.0
3716,1665742657980,8740.0,-408.0,760.0
3717,1665742657982,8340.0,100.0,660.0
3718,1665742657984,8408.0,-64.0,460.0
3719,1665742657986,8472.0,-264.0,744.0
3720,1665742657990,8428.0,200.0,552.0
3721,1665742657992,8372.0,-256.0,644.0
3722,1665742657994,8488.0,-56.0,620.0
3723,1665742657995,8572.0,388.0,424.0
3724,1665742657999,8328.0,24.0,688.0
3725,1665742657999,8660.0,16.0,504.0
3726,1665742658003,8304.0,-152.0,612.0
3727,1665742658003,8804.0,64.0,804.0
3728,1665742658005,8028.0,176.0,604.0
3729,1665742658010,8440.0,284.0,908.0
3730,1665742658010,8508.0,-380.0,528.0
3731,1665742658012,8648.0,-128.0,752.0
3732,1665742658014,8568.0,228.0,744.0
3733,1665742658016,8368.0,-196.0,908.0
3734,1665742658019,8396.0,156.0,588.0
3735,1665742658020,8628.0,-64.0,812.0
3736,1665742658024,8472.0,-168.0,696.0
3737,1665742658026,8560.0,468.0,752.0
3738,1665742658027,8608.0,-184.0,764.0
3739,1665742658031,8304.0,84.0,660.0
3740,1665742658031,8624.0,264.0,872.0
3741,1665742658033,8196.0,268.0,732.0
3742,1665742658036,8248.0,136.0,664.0
3743,1665742658039,8712.0,244.0,916.0
3744,1665742658041,8380.0,-100.0,740.0
3745,1665742658043,8272.0,0.0,644.0
3746,1665742658046,8500.0,328.0,960.0
3747,1665742658048,8312.0,-304.0,572.0
3748,1665742658051,8540.0,-52.0,1160.0
3749,1665742658052,8664.0,44.0,676.0
3750,1665742658055,8380.0,0.0,644.0
3751,1665742658056,8280.0,60.0,844.0
3752,1665742658059,8668.0,-172.0,776.0
3753,1665742658061,8132.0,-128.0,760.0
3754,1665742658063,8636.0,-160.0,896.0
3755,1665742658067,8568.0,152.0,916.0
3756,1665742658067,8400.0,-116.0,868.0
3757,1665742658069,8668.0,-168.0,836.0
3758,1665742658072,8548.0,-200.0,744.0
3759,1665742658074,8248.0,292.0,632.0
3760,1665742658078,8372.0,-88.0,920.0
3761,1665742658078,8356.0,-632.0,700.0
3762,1665742658080,8468.0,488.0,768.0
3763,1665742658084,8452.0,-232.0,840.0
3764,1665742658085,8412.0,436.0,620.0
3765,1665742658089,8208.0,24.0,892.0
3766,1665742658089,8608.0,-192.0,592.0
3767,1665742658092,8208.0,296.0,872.0
3768,1665742658094,8440.0,-104.0,716.0
3769,1665742658096,8428.0,-80.0,656.0
3770,1665742658098,8556.0,440.0,796.0
3771,1665742658101,8340.0,-160.0,664.0
3772,1665742658102,8492.0,80.0,788.0
3773,1665742658105,8712.0,-116.0,852.0
3774,1665742658108,8316.0,168.0,756.0
3775,1665742658109,8816.0,372.0,944.0
3776,1665742658111,8400.0,-160.0,880.0
3777,1665742658114,8564.0,-236.0,644.0
3778,1665742658116,8696.0,-128.0,820.0
3779,1665742658118,8448.0,-260.0,652.0
3780,1665742658120,8500.0,64.0,656.0
3781,1665742658122,8324.0,32.0,700.0
3782,1665742658126,8460.0,392.0,636.0
3783,1665742658128,8180.0,-232.0,496.0
3784,1665742658129,8468.0,164.0,808.0
3785,1665742658132,8396.0,228.0,632.0
3786,1665742658133,8452.0,-140.0,652.0
3787,1665742658135,8744.0,224.0,752.0
3788,1665742658138,8516.0,56.0,824.0
3789,1665742658140,8160.0,48.0,632.0
3790,1665742658142,8732.0,144.0,716.0
3791,1665742658145,8636.0,-4.0,672.0
3792,1665742658146,8540.0,-228.0,684.0
3793,1665742658149,8552.0,296.0,784.0
3794,1665742658151,8360.0,-368.0,656.0
3795,1665742658153,8560.0,4.0,636.0
3796,1665742658155,8504.0,124.0,692.0
3797,1665742658156,8672.0,-136.0,648.0
3798,1665742658161,8756.0,280.0,916.0
3799,1665742658161,8548.0,-88.0,724.0
3800,1665742658164,8324.0,-60.0,580.0
3801,1665742658165,8352.0,72.0,776.0
