Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
13837,1661422524119,8540.0,-1176.0,424.0
13838,1661422524123,8768.0,808.0,536.0
13839,1661422524125,9472.0,1560.0,724.0
13840,1661422524127,8640.0,-996.0,592.0
13841,1661422524129,8624.0,516.0,452.0
13842,1661422524131,8676.0,-560.0,396.0
13843,1661422524134,8508.0,136.0,580.0
13844,1661422524137,8788.0,576.0,348.0
13845,1661422524138,7820.0,-624.0,480.0
13846,1661422524140,8392.0,672.0,408.0
13847,1661422524141,8816.0,-900.0,540.0
13848,1661422524145,8928.0,-428.0,596.0
13849,1661422524148,8076.0,632.0,548.0
13850,1661422524149,8216.0,-872.0,392.0
13851,1661422524151,8948.0,764.0,784.0
13852,1661422524153,8700.0,-600.0,528.0
13853,1661422524155,7972.0,-1040.0,204.0
13854,1661422524158,9260.0,1360.0,984.0
13855,1661422524160,9964.0,-1788.0,732.0
13856,1661422524161,8976.0,752.0,576.0
13857,1661422524164,8456.0,596.0,256.0
13858,1661422524166,8728.0,-1392.0,660.0
13859,1661422524169,8868.0,1156.0,616.0
13860,1661422524171,7876.0,-616.0,512.0
13861,1661422524173,8504.0,1036.0,624.0
13862,1661422524175,8832.0,1220.0,480.0
13863,1661422524177,8044.0,-680.0,368.0
13864,1661422524180,8504.0,172.0,432.0
13865,1661422524181,8672.0,-508.0,684.0
13866,1661422524185,7860.0,-72.0,452.0
13867,1661422524186,8656.0,556.0,692.0
13868,1661422524189,8212.0,-812.0,384.0
13869,1661422524191,8980.0,832.0,392.0
13870,1661422524193,8840.0,-768.0,676.0
13871,1661422524195,8624.0,184.0,576.0
13872,1661422524197,8564.0,108.0,520.0
13873,1661422524200,8388.0,-836.0,368.0
13874,1661422524201,8444.0,600.0,584.0
13875,1661422524203,9280.0,172.0,532.0
13876,1661422524208,8092.0,-1320.0,676.0
13877,1661422524208,7932.0,1712.0,456.0
13878,1661422524211,7928.0,-564.0,340.0
13879,1661422524211,8336.0,984.0,404.0
13880,1661422524215,8988.0,416.0,656.0
13881,1661422524216,7932.0,-540.0,396.0
13882,1661422524218,8696.0,644.0,672.0
13883,1661422524220,8720.0,-1252.0,660.0
13884,1661422524223,8732.0,-568.0,472.0
13885,1661422524227,8148.0,380.0,392.0
13886,1661422524228,8696.0,-132.0,652.0
13887,1661422524230,8568.0,-252.0,188.0
13888,1661422524232,7620.0,-392.0,644.0
13889,1661422524234,8120.0,-424.0,228.0
13890,1661422524238,8776.0,-60.0,616.0
13891,1661422524239,8504.0,-452.0,604.0
13892,1661422524241,8264.0,604.0,296.0
13893,1661422524244,7904.0,-440.0,320.0
13894,1661422524245,8928.0,372.0,532.0
13895,1661422524248,9008.0,-48.0,568.0
13896,1661422524250,8328.0,-528.0,364.0
13897,1661422524252,9840.0,1180.0,952.0
13898,1661422524255,8760.0,56.0,88.0
13899,1661422524256,8224.0,-256.0,572.0
13900,1661422524260,8236.0,-160.0,500.0
13901,1661422524261,8824.0,-596.0,368.0
13902,1661422524262,8596.0,936.0,736.0
13903,1661422524265,8308.0,-396.0,360.0
13904,1661422524266,7268.0,-432.0,164.0
13905,1661422524269,8624.0,812.0,544.0
13906,1661422524272,8352.0,-660.0,308.0
13907,1661422524274,8640.0,40.0,672.0
13908,1661422524276,8484.0,-460.0,312.0
13909,1661422524277,8384.0,452.0,512.0
13910,1661422524280,8784.0,240.0,652.0
13911,1661422524283,8796.0,-1088.0,656.0
13912,1661422524284,8220.0,552.0,332.0
13913,1661422524289,8252.0,-80.0,548.0
13914,1661422524289,8516.0,376.0,588.0
13915,1661422524292,8956.0,388.0,620.0
13916,1661422524294,8432.0,-576.0,544.0
13917,1661422524296,8668.0,740.0,604.0
13918,1661422524297,7884.0,-424.0,296.0
13919,1661422524300,7108.0,-40.0,124.0
13920,1661422524301,9012.0,1236.0,704.0
13921,1661422524305,7832.0,-876.0,408.0
13922,1661422524306,9140.0,764.0,604.0
13923,1661422524309,8232.0,-756.0,452.0
13924,1661422524311,8484.0,548.0,592.0
13925,1661422524313,9216.0,1236.0,888.0
13926,1661422524317,9252.0,-572.0,380.0
13927,1661422524318,8668.0,308.0,736.0
13928,1661422524320,8348.0,-252.0,180.0
13929,1661422524323,8624.0,-312.0,504.0
13930,1661422524324,8676.0,252.0,280.0
13931,1661422524326,8184.0,-272.0,640.0
13932,1661422524329,7888.0,316.0,520.0
13933,1661422524331,9124.0,728.0,724.0
13934,1661422524333,8944.0,-708.0,560.0
13935,1661422524337,8272.0,952.0,416.0
13936,1661422524338,7948.0,-760.0,612.0
13937,1661422524340,9192.0,196.0,612.0
13938,1661422524341,8580.0,136.0,588.0
13939,1661422524344,8168.0,-1228.0,496.0
13940,1661422524346,9824.0,1528.0,1040.0
13941,1661422524349,9752.0,-1552.0,860.0
13942,1661422524351,7964.0,-612.0,388.0
13943,1661422524354,8172.0,628.0,164.0
13944,1661422524355,8340.0,-976.0,436.0
13945,1661422524358,9056.0,964.0,620.0
13946,1661422524359,7600.0,-1004.0,332.0
13947,1661422524361,7716.0,-1008.0,440.0
13948,1661422524363,8724.0,808.0,460.0
13949,1661422524365,8408.0,-496.0,324.0
13950,1661422524367,8264.0,208.0,404.0
13951,1661422524372,8496.0,-520.0,348.0
13952,1661422524373,7820.0,192.0,528.0
13953,1661422524375,8572.0,288.0,560.0
13954,1661422524377,8068.0,-572.0,440.0
13955,1661422524380,8748.0,876.0,616.0
13956,1661422524381,8056.0,120.0,388.0
13957,1661422524384,8252.0,-124.0,624.0
13958,1661422524387,8488.0,748.0,472.0
13959,1661422524388,8172.0,-896.0,364.0
13960,1661422524390,8276.0,604.0,592.0
13961,1661422524392,8368.0,-308.0,424.0
13962,1661422524395,7180.0,-940.0,180.0
13963,1661422524396,7912.0,1828.0,340.0
13964,1661422524398,7336.0,-576.0,452.0
13965,1661422524402,9344.0,104.0,640.0
13966,1661422524402,8824.0,-256.0,512.0
13967,1661422524407,8524.0,376.0,660.0
13968,1661422524408,8528.0,-104.0,408.0
13969,1661422524410,9096.0,-304.0,712.0
13970,1661422524412,8568.0,-384.0,428.0
13971,1661422524414,8304.0,-204.0,448.0
13972,1661422524416,8780.0,212.0,888.0
13973,1661422524418,8228.0,-556.0,308.0
13974,1661422524421,8308.0,-560.0,680.0
13975,1661422524423,8328.0,188.0,492.0
13976,1661422524425,8984.0,-616.0,620.0
13977,1661422524428,8496.0,228.0,528.0
13978,1661422524430,8632.0,880.0,688.0
13979,1661422524432,8120.0,-740.0,512.0
13980,1661422524434,9328.0,388.0,580.0
13981,1661422524436,8644.0,-44.0,524.0
13982,1661422524439,8196.0,368.0,660.0
13983,1661422524441,8876.0,1620.0,664.0
13984,1661422524443,9488.0,-1424.0,536.0
13985,1661422524445,9312.0,588.0,844.0
13986,1661422524447,8372.0,-680.0,600.0
13987,1661422524449,8076.0,-1184.0,308.0
13988,1661422524452,8748.0,768.0,752.0
13989,1661422524454,7852.0,-856.0,504.0
13990,1661422524456,8400.0,1228.0,432.0
13991,1661422524458,8520.0,-548.0,472.0
13992,1661422524461,8524.0,-1172.0,268.0
13993,1661422524463,8328.0,632.0,552.0
13994,1661422524465,8808.0,-540.0,632.0
13995,1661422524466,9040.0,820.0,572.0
13996,1661422524468,8544.0,1024.0,540.0
13997,1661422524471,8436.0,-976.0,396.0
13998,1661422524474,8892.0,860.0,540.0
13999,1661422524476,8576.0,-744.0,516.0
14000,1661422524477,8440.0,812.0,700.0
14001,1661422524480,8560.0,408.0,456.0
14002,1661422524482,8136.0,-816.0,552.0
14003,1661422524484,8688.0,276.0,464.0
14004,1661422524486,7768.0,-1112.0,292.0
14005,1661422524489,7760.0,-1624.0,552.0
14006,1661422524491,8068.0,2028.0,464.0
14007,1661422524494,7320.0,-356.0,368.0
14008,1661422524496,8144.0,824.0,228.0
14009,1661422524498,8508.0,-900.0,560.0
14010,1661422524500,8136.0,-108.0,460.0
14011,1661422524502,8904.0,616.0,652.0
14012,1661422524505,8596.0,-1456.0,584.0
14013,1661422524508,8792.0,1168.0,352.0
14014,1661422524509,8232.0,88.0,440.0
14015,1661422524511,8920.0,-716.0,632.0
14016,1661422524512,8284.0,360.0,380.0
14017,1661422524515,8012.0,-168.0,448.0
14018,1661422524517,8584.0,192.0,416.0
14019,1661422524519,9244.0,0.0,772.0
14020,1661422524522,8584.0,-680.0,544.0
14021,1661422524524,8012.0,512.0,244.0
14022,1661422524527,8584.0,-16.0,756.0
14023,1661422524528,8780.0,-216.0,492.0
14024,1661422524530,8844.0,288.0,472.0
14025,1661422524533,8348.0,-160.0,696.0
14026,1661422524534,9632.0,252.0,588.0
14027,1661422524536,8060.0,-1488.0,588.0
14028,1661422524540,8636.0,72.0,944.0
14029,1661422524542,8440.0,-816.0,384.0
14030,1661422524544,8924.0,-432.0,704.0
14031,1661422524546,8752.0,736.0,308.0
14032,1661422524548,7960.0,-616.0,268.0
14033,1661422524551,7816.0,348.0,236.0
14034,1661422524552,8716.0,160.0,744.0
14035,1661422524555,8352.0,-756.0,428.0
14036,1661422524557,8268.0,620.0,380.0
14037,1661422524559,8552.0,-404.0,580.0
14038,1661422524561,8876.0,720.0,520.0
14039,1661422524562,8636.0,244.0,780.0
14040,1661422524565,8180.0,-548.0,152.0
14041,1661422524567,8456.0,628.0,632.0
14042,1661422524573,9040.0,-368.0,676.0
14043,1661422524573,8468.0,260.0,684.0
14044,1661422524575,8232.0,-48.0,512.0
14045,1661422524577,8920.0,52.0,612.0
14046,1661422524578,8560.0,496.0,548.0
14047,1661422524582,7784.0,-1056.0,224.0
14048,1661422524582,7356.0,756.0,300.0
14049,1661422524585,8952.0,8.0,256.0
14050,1661422524588,7420.0,-784.0,580.0
14051,1661422524590,8596.0,1148.0,236.0
14052,1661422524592,8516.0,-872.0,400.0
14053,1661422524594,8624.0,616.0,556.0
14054,1661422524597,8560.0,-284.0,460.0
14055,1661422524599,8484.0,-832.0,676.0
14056,1661422524601,8736.0,356.0,508.0
14057,1661422524602,8236.0,-524.0,192.0
14058,1661422524606,8632.0,8.0,756.0
14059,1661422524607,8732.0,0.0,468.0
14060,1661422524610,7864.0,-72.0,404.0
14061,1661422524611,8168.0,32.0,552.0
14062,1661422524613,8800.0,-968.0,580.0
14063,1661422524615,8264.0,288.0,636.0
14064,1661422524618,7992.0,584.0,300.0
14065,1661422524620,8152.0,-888.0,440.0
14066,1661422524623,9036.0,436.0,532.0
14067,1661422524625,8560.0,-448.0,512.0
14068,1661422524627,7960.0,-888.0,660.0
14069,1661422524631,9684.0,1176.0,936.0
14070,1661422524631,9908.0,-1924.0,684.0
14071,1661422524634,9140.0,836.0,864.0
14072,1661422524636,8028.0,-592.0,556.0
14073,1661422524639,8596.0,-1400.0,600.0
14074,1661422524640,8960.0,972.0,660.0
14075,1661422524642,7744.0,-464.0,592.0
14076,1661422524645,8516.0,552.0,580.0
14077,1661422524647,8760.0,1012.0,652.0
14078,1661422524650,8268.0,-624.0,512.0
14079,1661422524651,8476.0,212.0,444.0
14080,1661422524654,8516.0,-420.0,584.0
14081,1661422524656,8920.0,652.0,632.0
14082,1661422524658,8372.0,572.0,448.0
14083,1661422524659,8548.0,-676.0,508.0
14084,1661422524662,9012.0,608.0,744.0
14085,1661422524663,9132.0,-656.0,736.0
14086,1661422524666,8712.0,360.0,620.0
14087,1661422524669,8472.0,-8.0,448.0
14088,1661422524671,8480.0,-468.0,464.0
14089,1661422524673,8304.0,484.0,620.0
14090,1661422524676,7800.0,-1248.0,240.0
14091,1661422524678,8064.0,-1388.0,596.0
14092,1661422524679,8300.0,1600.0,428.0
14093,1661422524681,7972.0,-364.0,464.0
14094,1661422524683,8472.0,1088.0,456.0
14095,1661422524687,9036.0,800.0,764.0
14096,1661422524689,7624.0,-604.0,340.0
14097,1661422524691,8964.0,1108.0,488.0
14098,1661422524693,8596.0,-1132.0,760.0
14099,1661422524695,8652.0,132.0,320.0
14100,1661422524697,8184.0,160.0,640.0
14101,1661422524700,8560.0,-364.0,692.0
14102,1661422524702,8804.0,144.0,244.0
14103,1661422524704,7564.0,-448.0,696.0
14104,1661422524707,8604.0,616.0,528.0
14105,1661422524708,8644.0,148.0,540.0
14106,1661422524710,8860.0,-476.0,596.0
14107,1661422524712,8168.0,524.0,312.0
14108,1661422524714,8188.0,-596.0,508.0
14109,1661422524716,8940.0,-44.0,572.0
14110,1661422524718,8916.0,176.0,632.0
14111,1661422524723,8292.0,-956.0,448.0
14112,1661422524724,9912.0,1244.0,1116.0
14113,1661422524726,8300.0,1156.0,168.0
14114,1661422524727,7760.0,-632.0,508.0
14115,1661422524729,8396.0,380.0,280.0
14116,1661422524732,8336.0,-1216.0,176.0
14117,1661422524734,8844.0,1152.0,712.0
14118,1661422524737,8736.0,164.0,408.0
14119,1661422524740,7484.0,-1040.0,8.0
14120,1661422524741,8776.0,996.0,748.0
14121,1661422524744,8284.0,-860.0,308.0
14122,1661422524746,8496.0,68.0,660.0
14123,1661422524748,8440.0,-200.0,712.0
14124,1661422524750,8176.0,160.0,548.0
14125,1661422524752,8780.0,424.0,736.0
14126,1661422524754,8464.0,-820.0,312.0
14127,1661422524757,8200.0,168.0,564.0
14128,1661422524758,8080.0,184.0,336.0
14129,1661422524761,8648.0,-116.0,556.0
14130,1661422524762,8112.0,264.0,500.0
14131,1661422524765,8568.0,-268.0,452.0
14132,1661422524768,8712.0,220.0,672.0
14133,1661422524769,9260.0,252.0,708.0
14134,1661422524772,7788.0,-1356.0,312.0
14135,1661422524774,7856.0,1492.0,452.0
14136,1661422524776,8348.0,-540.0,480.0
14137,1661422524778,9232.0,76.0,604.0
14138,1661422524781,8500.0,-228.0,424.0
14139,1661422524782,8176.0,-60.0,580.0
14140,1661422524784,8072.0,68.0,284.0
14141,1661422524786,8956.0,500.0,536.0
14142,1661422524789,8356.0,-316.0,596.0
14143,1661422524792,8272.0,-256.0,272.0
14144,1661422524794,8588.0,-4.0,748.0
14145,1661422524796,8784.0,712.0,568.0
14146,1661422524799,8600.0,-92.0,856.0
14147,1661422524801,7756.0,-328.0,268.0
14148,1661422524803,9312.0,-4.0,636.0
14149,1661422524805,8588.0,-592.0,504.0
14150,1661422524807,8548.0,940.0,712.0
14151,1661422524810,7672.0,-684.0,544.0
14152,1661422524812,8852.0,156.0,484.0
14153,1661422524813,8716.0,100.0,736.0
14154,1661422524815,7784.0,-1064.0,84.0
14155,1661422524817,7248.0,644.0,352.0
14156,1661422524819,8916.0,300.0,376.0
14157,1661422524822,8644.0,-516.0,736.0
14158,1661422524825,8156.0,-76.0,328.0
14159,1661422524827,8544.0,-760.0,508.0
14160,1661422524830,8428.0,524.0,480.0
14161,1661422524831,8304.0,-332.0,316.0
14162,1661422524834,7468.0,-668.0,220.0
14163,1661422524837,8480.0,84.0,200.0
14164,1661422524838,8480.0,96.0,484.0
14165,1661422524840,8484.0,192.0,548.0
14166,1661422524842,8564.0,-804.0,380.0
14167,1661422524844,8320.0,444.0,648.0
14168,1661422524847,8436.0,604.0,368.0
14169,1661422524849,8508.0,-1148.0,580.0
14170,1661422524850,8472.0,564.0,576.0
14171,1661422524853,8592.0,-308.0,552.0
14172,1661422524855,7844.0,-776.0,504.0
14173,1661422524857,9096.0,756.0,560.0
14174,1661422524860,8120.0,-672.0,360.0
14175,1661422524862,8324.0,596.0,376.0
14176,1661422524863,7952.0,-448.0,124.0
14177,1661422524865,9772.0,-1444.0,684.0
14178,1661422524868,9000.0,1100.0,812.0
14179,1661422524870,8556.0,-404.0,748.0
14180,1661422524873,9096.0,-4.0,580.0
14181,1661422524875,8700.0,928.0,664.0
14182,1661422524877,8104.0,-396.0,472.0
14183,1661422524880,8204.0,628.0,612.0
14184,1661422524881,9040.0,-84.0,528.0
14185,1661422524885,8360.0,-292.0,552.0
14186,1661422524886,8152.0,180.0,212.0
14187,1661422524888,9020.0,-340.0,736.0
14188,1661422524891,8552.0,220.0,240.0
14189,1661422524893,8344.0,-380.0,604.0
14190,1661422524895,8440.0,-972.0,484.0
14191,1661422524897,8884.0,956.0,476.0
14192,1661422524899,8532.0,-652.0,584.0
14193,1661422524901,8668.0,652.0,540.0
14194,1661422524903,7896.0,-652.0,400.0
14195,1661422524908,8448.0,-604.0,264.0
14196,1661422524908,8756.0,356.0,484.0
14197,1661422524910,7492.0,-956.0,216.0
14198,1661422524912,8520.0,1168.0,520.0
14199,1661422524915,8176.0,1744.0,300.0
14200,1661422524916,7460.0,80.0,464.0
14201,1661422524918,8620.0,1156.0,560.0
14202,1661422524920,8416.0,-1320.0,420.0
14203,1661422524923,8944.0,844.0,732.0
14204,1661422524926,9264.0,676.0,744.0
14205,1661422524928,8720.0,-828.0,532.0
14206,1661422524929,8180.0,380.0,536.0
14207,1661422524933,8560.0,-340.0,236.0
14208,1661422524933,8640.0,-88.0,672.0
14209,1661422524936,8716.0,184.0,248.0
14210,1661422524939,7716.0,-624.0,492.0
14211,1661422524941,8480.0,676.0,404.0
14212,1661422524943,8796.0,-968.0,612.0
14213,1661422524946,8584.0,-564.0,580.0
14214,1661422524948,8060.0,832.0,392.0
14215,1661422524950,8032.0,-688.0,436.0
14216,1661422524952,8928.0,536.0,624.0
14217,1661422524955,8652.0,0.0,820.0
14218,1661422524956,8388.0,-584.0,408.0
14219,1661422524960,10104.0,1132.0,1088.0
14220,1661422524961,9340.0,-1976.0,908.0
14221,1661422524963,9032.0,1524.0,640.0
14222,1661422524965,8424.0,184.0,404.0
14223,1661422524969,8736.0,-828.0,592.0
14224,1661422524970,8780.0,412.0,652.0
14225,1661422524972,7920.0,-716.0,220.0
14226,1661422524974,7644.0,-768.0,460.0
14227,1661422524976,9064.0,692.0,600.0
14228,1661422524978,8516.0,-356.0,468.0
14229,1661422524980,8068.0,184.0,576.0
14230,1661422524983,9024.0,-496.0,424.0
14231,1661422524985,8160.0,560.0,592.0
14232,1661422524989,8704.0,492.0,496.0
14233,1661422524989,8196.0,-648.0,456.0
14234,1661422524991,9088.0,836.0,636.0
14235,1661422524994,8196.0,-68.0,360.0
14236,1661422524995,8452.0,-148.0,544.0
14237,1661422524997,8436.0,560.0,592.0
14238,1661422525001,8392.0,-628.0,564.0
14239,1661422525001,9028.0,372.0,584.0
14240,1661422525004,8780.0,-12.0,496.0
14241,1661422525006,7260.0,-828.0,320.0
14242,1661422525010,7848.0,1440.0,460.0
14243,1661422525010,7704.0,-248.0,292.0
14244,1661422525014,8948.0,172.0,652.0
14245,1661422525014,8564.0,-152.0,536.0
14246,1661422525017,8376.0,244.0,412.0
14247,1661422525021,8636.0,328.0,524.0
14248,1661422525021,8568.0,-1052.0,644.0
14249,1661422525024,8396.0,-452.0,440.0
14250,1661422525027,8156.0,-24.0,584.0
14251,1661422525028,8952.0,128.0,752.0
14252,1661422525030,8204.0,-400.0,196.0
14253,1661422525033,8292.0,-112.0,652.0
14254,1661422525034,8196.0,-224.0,284.0
14255,1661422525037,8852.0,-180.0,572.0
14256,1661422525041,8360.0,-340.0,700.0
14257,1661422525042,8252.0,468.0,240.0
14258,1661422525044,7656.0,-608.0,404.0
14259,1661422525048,9020.0,272.0,580.0
14260,1661422525050,8792.0,-52.0,788.0
14261,1661422525051,8156.0,-480.0,604.0
14262,1661422525053,7696.0,748.0,440.0
14263,1661422525055,9056.0,-360.0,368.0
14264,1661422525058,8868.0,328.0,856.0
14265,1661422525059,8444.0,-444.0,756.0
14266,1661422525062,9012.0,-888.0,636.0
14267,1661422525063,8732.0,804.0,656.0
14268,1661422525066,8280.0,-804.0,500.0
14269,1661422525067,7932.0,-232.0,204.0
14270,1661422525071,8632.0,716.0,692.0
14271,1661422525074,8588.0,-600.0,216.0
14272,1661422525075,8496.0,156.0,660.0
14273,1661422525077,8660.0,-4.0,476.0
14274,1661422525079,8584.0,280.0,548.0
14275,1661422525081,8688.0,104.0,876.0
14276,1661422525083,8816.0,-1168.0,504.0
14277,1661422525085,8344.0,304.0,456.0
14278,1661422525090,8568.0,144.0,616.0
14279,1661422525090,8316.0,36.0,748.0
14280,1661422525092,9000.0,656.0,744.0
14281,1661422525096,8332.0,-600.0,424.0
14282,1661422525097,8500.0,216.0,452.0
14283,1661422525099,8096.0,-212.0,324.0
14284,1661422525101,6852.0,-132.0,220.0
14285,1661422525103,9100.0,1108.0,748.0
14286,1661422525106,8192.0,-352.0,624.0
14287,1661422525108,8972.0,692.0,628.0
14288,1661422525110,8516.0,-580.0,400.0
14289,1661422525112,7972.0,-600.0,484.0
14290,1661422525113,8400.0,840.0,564.0
14291,1661422525117,8940.0,-584.0,420.0
14292,1661422525119,8416.0,140.0,588.0
14293,1661422525121,8412.0,-60.0,556.0
14294,1661422525123,8788.0,-536.0,684.0
14295,1661422525125,8944.0,956.0,504.0
14296,1661422525127,8408.0,-220.0,632.0
14297,1661422525129,7904.0,-160.0,248.0
14298,1661422525132,8944.0,1172.0,724.0
14299,1661422525133,8856.0,-816.0,712.0
14300,1661422525135,8104.0,608.0,560.0
14301,1661422525140,8064.0,-108.0,572.0
14302,1661422525141,9028.0,64.0,604.0
14303,1661422525142,8748.0,576.0,556.0
14304,1661422525145,7804.0,-1136.0,264.0
14305,1661422525146,8288.0,1208.0,616.0
14306,1661422525149,9568.0,-424.0,492.0
14307,1661422525151,7912.0,-548.0,492.0
14308,1661422525154,8400.0,996.0,196.0
14309,1661422525156,8624.0,-1140.0,584.0
14310,1661422525158,8996.0,1032.0,712.0
14311,1661422525161,7904.0,-800.0,384.0
14312,1661422525163,8592.0,-1128.0,696.0
14313,1661422525164,8284.0,468.0,552.0
14314,1661422525166,8528.0,-696.0,368.0
14315,1661422525168,8468.0,656.0,504.0
14316,1661422525171,8408.0,72.0,276.0
14317,1661422525174,7896.0,-636.0,508.0
14318,1661422525176,8680.0,776.0,552.0
14319,1661422525178,8704.0,-968.0,436.0
14320,1661422525180,8400.0,780.0,644.0
14321,1661422525183,8276.0,796.0,424.0
14322,1661422525184,8128.0,-896.0,472.0
14323,1661422525187,8760.0,648.0,412.0
14324,1661422525189,8252.0,-516.0,444.0
14325,1661422525191,8208.0,-792.0,396.0
14326,1661422525193,10168.0,1092.0,1088.0
14327,1661422525196,9140.0,-1824.0,792.0
14328,1661422525197,8776.0,1676.0,460.0
14329,1661422525199,7732.0,-716.0,548.0
14330,1661422525201,8812.0,-1284.0,396.0
14331,1661422525206,8480.0,828.0,548.0
14332,1661422525207,7832.0,-664.0,496.0
14333,1661422525208,9136.0,984.0,628.0
14334,1661422525210,8912.0,1020.0,744.0
14335,1661422525212,8400.0,-828.0,288.0
14336,1661422525215,8256.0,332.0,492.0
14337,1661422525217,8916.0,-424.0,532.0
14338,1661422525219,8544.0,248.0,372.0
14339,1661422525222,8724.0,764.0,868.0
14340,1661422525224,8532.0,-756.0,448.0
14341,1661422525228,9048.0,480.0,800.0
14342,1661422525228,8880.0,-304.0,776.0
14343,1661422525231,8380.0,-216.0,400.0
14344,1661422525233,8384.0,336.0,512.0
14345,1661422525235,8516.0,-636.0,612.0
14346,1661422525237,8564.0,240.0,472.0
14347,1661422525239,7724.0,-988.0,420.0
14348,1661422525242,7436.0,-1032.0,260.0
14349,1661422525244,7852.0,1540.0,320.0
14350,1661422525246,7728.0,-72.0,568.0
14351,1661422525248,8428.0,776.0,204.0
14352,1661422525251,8364.0,40.0,416.0
14353,1661422525253,8132.0,-244.0,600.0
14354,1661422525255,8764.0,580.0,620.0
14355,1661422525257,8436.0,-1556.0,568.0
14356,1661422525259,8556.0,824.0,384.0
14357,1661422525261,8116.0,-236.0,368.0
14358,1661422525263,8908.0,-148.0,828.0
14359,1661422525265,8468.0,192.0,404.0
14360,1661422525267,7968.0,-132.0,568.0
14361,1661422525269,7564.0,-336.0,196.0
14362,1661422525274,9324.0,12.0,556.0
14363,1661422525274,8524.0,-520.0,512.0
14364,1661422525277,7920.0,388.0,84.0
14365,1661422525279,8544.0,32.0,572.0
14366,1661422525280,9264.0,36.0,636.0
14367,1661422525284,8832.0,164.0,692.0
14368,1661422525284,8004.0,-428.0,564.0
14369,1661422525288,9832.0,540.0,748.0
14370,1661422525290,9220.0,-400.0,564.0
14371,1661422525292,9076.0,-212.0,792.0
14372,1661422525294,8264.0,-716.0,396.0
14373,1661422525297,8912.0,-408.0,564.0
14374,1661422525299,8828.0,828.0,492.0
14375,1661422525301,7980.0,-684.0,548.0
14376,1661422525302,7668.0,40.0,240.0
14377,1661422525306,8984.0,408.0,728.0
14378,1661422525307,8656.0,-736.0,408.0
14379,1661422525309,8356.0,288.0,672.0
14380,1661422525312,8708.0,-604.0,468.0
14381,1661422525313,8580.0,684.0,584.0
14382,1661422525316,8940.0,396.0,776.0
14383,1661422525319,8008.0,-540.0,68.0
14384,1661422525320,8280.0,692.0,496.0
14385,1661422525323,8876.0,-140.0,692.0
14386,1661422525325,8200.0,252.0,464.0
14387,1661422525327,7896.0,-152.0,436.0
14388,1661422525331,8340.0,-664.0,632.0
14389,1661422525332,8364.0,112.0,432.0
14390,1661422525334,7932.0,-248.0,264.0
14391,1661422525336,7020.0,-104.0,328.0
14392,1661422525338,8604.0,868.0,292.0
14393,1661422525340,7924.0,-284.0,652.0
14394,1661422525343,9104.0,420.0,504.0
14395,1661422525345,8464.0,-700.0,276.0
14396,1661422525347,8488.0,344.0,652.0
14397,1661422525349,8832.0,984.0,684.0
14398,1661422525350,8924.0,-416.0,660.0
14399,1661422525352,8548.0,84.0,360.0
14400,1661422525356,8416.0,-324.0,328.0
14401,1661422525358,8536.0,-56.0,872.0
14402,1661422525360,8528.0,160.0,448.0
14403,1661422525361,8100.0,116.0,504.0
14404,1661422525365,8308.0,220.0,476.0
14405,1661422525366,8832.0,-900.0,516.0
14406,1661422525368,9012.0,-272.0,604.0
14407,1661422525371,8220.0,516.0,528.0
14408,1661422525373,8212.0,-688.0,660.0
14409,1661422525376,8968.0,216.0,536.0
14410,1661422525378,8608.0,-260.0,488.0
14411,1661422525380,7468.0,-1112.0,332.0
14412,1661422525384,8988.0,1312.0,796.0
14413,1661422525384,9572.0,-1208.0,536.0
14414,1661422525387,9148.0,496.0,768.0
14415,1661422525389,8712.0,776.0,452.0
14416,1661422525391,8620.0,-1204.0,576.0
14417,1661422525393,8904.0,976.0,560.0
14418,1661422525396,7632.0,-644.0,416.0
14419,1661422525397,8416.0,472.0,460.0
14420,1661422525400,8396.0,904.0,604.0
14421,1661422525402,8456.0,-712.0,440.0
14422,1661422525404,8388.0,124.0,404.0
14423,1661422525407,8456.0,-332.0,560.0
14424,1661422525408,8120.0,-144.0,564.0
14425,1661422525411,8368.0,624.0,676.0
14426,1661422525414,8660.0,-620.0,356.0
14427,1661422525414,8864.0,604.0,516.0
14428,1661422525417,8932.0,-660.0,500.0
14429,1661422525418,8652.0,-132.0,672.0
14430,1661422525422,8580.0,192.0,552.0
14431,1661422525424,8492.0,-576.0,400.0
14432,1661422525426,8444.0,292.0,500.0
14433,1661422525428,9536.0,700.0,792.0
14434,1661422525431,7900.0,-1456.0,580.0
14435,1661422525432,8220.0,1748.0,284.0
14436,1661422525435,7636.0,-456.0,388.0
14437,1661422525437,8816.0,1008.0,520.0
14438,1661422525440,8860.0,448.0,728.0
14439,1661422525441,7840.0,-440.0,604.0
14440,1661422525444,9108.0,784.0,664.0
14441,1661422525446,8592.0,-1232.0,752.0
14442,1661422525448,8508.0,-276.0,284.0
14443,1661422525450,8008.0,180.0,484.0
14444,1661422525452,8572.0,-472.0,388.0
14445,1661422525455,8652.0,-112.0,388.0
14446,1661422525457,7656.0,-324.0,504.0
14447,1661422525458,8096.0,-352.0,252.0
14448,1661422525461,8704.0,-92.0,676.0
14449,1661422525463,8992.0,-240.0,544.0
14450,1661422525467,8236.0,396.0,340.0
