Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
7245,1661422376201,8456.0,280.0,544.0
7246,1661422376202,8968.0,0.0,652.0
7247,1661422376206,7944.0,-620.0,640.0
7248,1661422376207,7948.0,860.0,688.0
7249,1661422376211,9940.0,344.0,648.0
7250,1661422376211,9332.0,-216.0,552.0
7251,1661422376213,8100.0,-204.0,276.0
7252,1661422376215,8472.0,148.0,456.0
7253,1661422376217,8324.0,500.0,404.0
7254,1661422376219,8788.0,-140.0,624.0
7255,1661422376223,8168.0,-540.0,356.0
7256,1661422376225,7952.0,-16.0,380.0
7257,1661422376227,8796.0,-908.0,416.0
7258,1661422376229,8716.0,1232.0,596.0
7259,1661422376230,7608.0,-648.0,440.0
7260,1661422376233,8888.0,88.0,500.0
7261,1661422376235,8628.0,-324.0,608.0
7262,1661422376238,8448.0,-24.0,140.0
7263,1661422376239,8712.0,380.0,1032.0
7264,1661422376242,8232.0,-264.0,364.0
7265,1661422376245,8128.0,968.0,820.0
7266,1661422376247,8588.0,56.0,588.0
7267,1661422376251,9192.0,32.0,620.0
7268,1661422376251,8212.0,-296.0,632.0
7269,1661422376253,8720.0,-204.0,660.0
7270,1661422376257,7372.0,160.0,304.0
7271,1661422376258,8780.0,608.0,640.0
7272,1661422376260,9592.0,-448.0,604.0
7273,1661422376261,8372.0,-588.0,408.0
7274,1661422376265,8068.0,64.0,608.0
7275,1661422376265,8524.0,100.0,492.0
7276,1661422376268,8632.0,20.0,476.0
7277,1661422376270,8228.0,516.0,704.0
7278,1661422376274,8304.0,308.0,456.0
7279,1661422376274,8776.0,120.0,556.0
7280,1661422376278,8156.0,-332.0,472.0
7281,1661422376280,8424.0,280.0,368.0
7282,1661422376281,8320.0,-532.0,604.0
7283,1661422376285,8456.0,-288.0,644.0
7284,1661422376285,8780.0,328.0,360.0
7285,1661422376287,8812.0,-940.0,540.0
7286,1661422376292,7644.0,216.0,432.0
7287,1661422376293,8892.0,1236.0,672.0
7288,1661422376295,8264.0,-84.0,460.0
7289,1661422376297,8576.0,-176.0,440.0
7290,1661422376300,8444.0,672.0,588.0
7291,1661422376302,8388.0,-176.0,488.0
7292,1661422376304,8396.0,464.0,612.0
7293,1661422376306,8852.0,76.0,448.0
7294,1661422376308,8244.0,-656.0,448.0
7295,1661422376311,8668.0,-184.0,524.0
7296,1661422376313,7812.0,36.0,188.0
7297,1661422376315,8088.0,-64.0,596.0
7298,1661422376316,8872.0,-488.0,476.0
7299,1661422376321,8204.0,236.0,660.0
7300,1661422376321,8472.0,204.0,692.0
7301,1661422376324,8884.0,-280.0,492.0
7302,1661422376326,8156.0,432.0,580.0
7303,1661422376328,8416.0,-128.0,520.0
7304,1661422376330,8952.0,16.0,560.0
7305,1661422376332,8748.0,220.0,572.0
7306,1661422376333,8688.0,172.0,532.0
7307,1661422376337,8712.0,-428.0,656.0
7308,1661422376339,8352.0,-276.0,364.0
7309,1661422376341,8068.0,300.0,460.0
7310,1661422376344,8292.0,-488.0,508.0
7311,1661422376345,8280.0,-176.0,524.0
7312,1661422376347,8352.0,-124.0,476.0
7313,1661422376349,8736.0,840.0,720.0
7314,1661422376352,8400.0,-92.0,708.0
7315,1661422376354,8884.0,632.0,656.0
7316,1661422376357,8872.0,-32.0,696.0
7317,1661422376360,8196.0,-464.0,296.0
7318,1661422376361,8344.0,800.0,724.0
7319,1661422376362,9228.0,244.0,384.0
7320,1661422376366,8208.0,-880.0,516.0
7321,1661422376366,7816.0,196.0,392.0
7322,1661422376370,8388.0,-112.0,640.0
7323,1661422376372,8876.0,680.0,620.0
7324,1661422376374,8384.0,-228.0,448.0
7325,1661422376376,7744.0,-80.0,316.0
7326,1661422376378,9100.0,464.0,512.0
7327,1661422376380,8588.0,-312.0,380.0
7328,1661422376383,8200.0,852.0,448.0
7329,1661422376385,8920.0,-876.0,656.0
7330,1661422376388,8616.0,-124.0,628.0
7331,1661422376389,8400.0,224.0,424.0
7332,1661422376392,7592.0,-112.0,468.0
7333,1661422376394,8376.0,-44.0,496.0
7334,1661422376395,8860.0,-192.0,488.0
7335,1661422376397,7892.0,652.0,524.0
7336,1661422376401,8844.0,208.0,764.0
7337,1661422376402,8800.0,-452.0,572.0
7338,1661422376405,8132.0,228.0,572.0
7339,1661422376407,8324.0,-1172.0,548.0
7340,1661422376409,9652.0,1156.0,1164.0
7341,1661422376412,8976.0,-1080.0,448.0
7342,1661422376414,8216.0,-1320.0,340.0
7343,1661422376416,8220.0,636.0,464.0
7344,1661422376418,8300.0,-932.0,412.0
7345,1661422376420,9364.0,888.0,644.0
7346,1661422376423,7792.0,-80.0,204.0
7347,1661422376426,7892.0,-628.0,504.0
7348,1661422376427,9120.0,756.0,748.0
7349,1661422376429,8644.0,-584.0,88.0
7350,1661422376433,7868.0,908.0,620.0
7351,1661422376433,9456.0,804.0,664.0
7352,1661422376435,8560.0,-760.0,660.0
7353,1661422376438,8188.0,-428.0,476.0
7354,1661422376439,8600.0,-500.0,424.0
7355,1661422376444,8456.0,-468.0,676.0
7356,1661422376444,8560.0,20.0,412.0
7357,1661422376447,7876.0,-572.0,408.0
7358,1661422376449,8504.0,804.0,508.0
7359,1661422376450,8724.0,-776.0,592.0
7360,1661422376452,8820.0,212.0,576.0
7361,1661422376456,7968.0,180.0,600.0
7362,1661422376457,9600.0,308.0,848.0
7363,1661422376461,8992.0,-16.0,424.0
7364,1661422376461,8020.0,-464.0,412.0
7365,1661422376465,8804.0,168.0,412.0
7366,1661422376465,8580.0,136.0,664.0
7367,1661422376469,8832.0,-72.0,536.0
7368,1661422376471,8360.0,-84.0,280.0
7369,1661422376473,8552.0,-324.0,720.0
7370,1661422376474,8604.0,72.0,484.0
7371,1661422376477,8552.0,-512.0,632.0
7372,1661422376479,8176.0,1208.0,600.0
7373,1661422376481,8856.0,920.0,664.0
7374,1661422376484,8744.0,-216.0,336.0
7375,1661422376486,8252.0,-68.0,584.0
7376,1661422376487,8872.0,-932.0,540.0
7377,1661422376489,8452.0,164.0,452.0
7378,1661422376493,8480.0,644.0,512.0
7379,1661422376495,8328.0,-1328.0,268.0
7380,1661422376497,8508.0,400.0,524.0
7381,1661422376501,8648.0,-216.0,764.0
7382,1661422376501,8528.0,-616.0,568.0
7383,1661422376503,7824.0,776.0,408.0
7384,1661422376508,7596.0,-1896.0,288.0
7385,1661422376508,9372.0,1696.0,876.0
7386,1661422376510,8328.0,-164.0,640.0
7387,1661422376512,8652.0,-420.0,700.0
7388,1661422376514,8924.0,436.0,460.0
7389,1661422376517,8936.0,-596.0,560.0
7390,1661422376519,8132.0,436.0,404.0
7391,1661422376521,9096.0,456.0,752.0
7392,1661422376523,8064.0,-932.0,92.0
7393,1661422376525,8248.0,132.0,532.0
7394,1661422376528,8416.0,104.0,860.0
7395,1661422376530,9520.0,424.0,560.0
7396,1661422376531,8168.0,36.0,376.0
7397,1661422376534,8456.0,-428.0,504.0
7398,1661422376536,9100.0,-76.0,784.0
7399,1661422376540,8632.0,-684.0,524.0
7400,1661422376541,8472.0,1000.0,788.0
7401,1661422376543,8704.0,-884.0,456.0
7402,1661422376545,8968.0,-92.0,836.0
7403,1661422376547,9072.0,32.0,764.0
7404,1661422376551,8424.0,64.0,424.0
7405,1661422376552,9268.0,1788.0,1312.0
7406,1661422376554,9492.0,-1628.0,124.0
7407,1661422376556,8808.0,-16.0,804.0
7408,1661422376558,8108.0,684.0,492.0
7409,1661422376561,8460.0,-848.0,604.0
7410,1661422376563,8320.0,1420.0,200.0
7411,1661422376564,8680.0,-448.0,504.0
7412,1661422376566,7900.0,-284.0,592.0
7413,1661422376569,9328.0,-260.0,564.0
7414,1661422376572,8284.0,-1020.0,212.0
7415,1661422376574,7716.0,560.0,536.0
7416,1661422376576,8360.0,-580.0,652.0
7417,1661422376578,9468.0,856.0,668.0
7418,1661422376580,7788.0,216.0,188.0
7419,1661422376583,8032.0,-148.0,496.0
7420,1661422376585,9048.0,528.0,596.0
7421,1661422376587,8300.0,-736.0,292.0
7422,1661422376589,7844.0,684.0,428.0
7423,1661422376591,8476.0,-548.0,156.0
7424,1661422376593,8644.0,-856.0,552.0
7425,1661422376596,8352.0,904.0,536.0
7426,1661422376598,8388.0,-808.0,500.0
7427,1661422376600,8300.0,-736.0,488.0
7428,1661422376602,8704.0,992.0,512.0
7429,1661422376605,8392.0,-592.0,464.0
7430,1661422376608,8504.0,624.0,412.0
7431,1661422376609,7808.0,-596.0,624.0
7432,1661422376611,8364.0,432.0,724.0
7433,1661422376613,8152.0,80.0,448.0
7434,1661422376614,8640.0,-548.0,576.0
7435,1661422376617,8908.0,0.0,696.0
7436,1661422376619,8204.0,448.0,480.0
7437,1661422376622,7904.0,236.0,780.0
7438,1661422376624,8996.0,-752.0,184.0
7439,1661422376627,8236.0,-560.0,416.0
7440,1661422376631,8100.0,280.0,576.0
7441,1661422376631,8824.0,-468.0,668.0
7442,1661422376633,8616.0,344.0,776.0
7443,1661422376635,8572.0,272.0,480.0
7444,1661422376637,8128.0,-48.0,468.0
7445,1661422376640,9008.0,924.0,788.0
7446,1661422376642,9032.0,-704.0,720.0
7447,1661422376644,8600.0,236.0,416.0
7448,1661422376646,7728.0,408.0,600.0
7449,1661422376648,8016.0,-1200.0,392.0
7450,1661422376652,9044.0,40.0,944.0
7451,1661422376652,8064.0,-316.0,468.0
7452,1661422376655,9080.0,-204.0,580.0
7453,1661422376657,9072.0,144.0,672.0
7454,1661422376660,8320.0,-152.0,384.0
7455,1661422376661,8092.0,552.0,532.0
7456,1661422376663,8872.0,28.0,540.0
7457,1661422376666,8220.0,-704.0,284.0
7458,1661422376667,8960.0,180.0,576.0
7459,1661422376669,8328.0,-76.0,604.0
7460,1661422376672,8192.0,180.0,588.0
7461,1661422376674,8744.0,668.0,448.0
7462,1661422376677,8488.0,-496.0,704.0
7463,1661422376678,8472.0,128.0,404.0
7464,1661422376681,8632.0,268.0,600.0
7465,1661422376684,8004.0,136.0,508.0
7466,1661422376686,8512.0,-332.0,404.0
7467,1661422376688,8544.0,12.0,560.0
7468,1661422376690,8496.0,-108.0,476.0
7469,1661422376693,7492.0,-828.0,388.0
7470,1661422376694,9028.0,1160.0,868.0
7471,1661422376697,9056.0,-224.0,516.0
7472,1661422376699,8292.0,36.0,408.0
7473,1661422376701,8304.0,204.0,540.0
7474,1661422376703,8124.0,-360.0,296.0
7475,1661422376705,8664.0,388.0,412.0
7476,1661422376709,7796.0,-72.0,632.0
7477,1661422376710,8100.0,-924.0,296.0
7478,1661422376711,8412.0,920.0,468.0
7479,1661422376713,8536.0,-376.0,336.0
7480,1661422376715,8248.0,-68.0,512.0
7481,1661422376718,8436.0,-320.0,276.0
7482,1661422376720,8180.0,20.0,512.0
7483,1661422376723,7684.0,92.0,428.0
7484,1661422376725,9056.0,-136.0,492.0
7485,1661422376728,8540.0,-88.0,380.0
7486,1661422376729,8056.0,464.0,504.0
7487,1661422376732,8816.0,108.0,856.0
7488,1661422376734,8516.0,-44.0,224.0
7489,1661422376736,8436.0,120.0,580.0
7490,1661422376739,8228.0,-212.0,396.0
7491,1661422376740,8100.0,364.0,220.0
7492,1661422376744,7300.0,-736.0,360.0
7493,1661422376745,8348.0,2172.0,488.0
7494,1661422376746,7564.0,-576.0,516.0
7495,1661422376750,9232.0,32.0,396.0
7496,1661422376750,9084.0,56.0,644.0
7497,1661422376753,8196.0,-400.0,476.0
7498,1661422376756,8424.0,124.0,400.0
7499,1661422376757,9296.0,-728.0,716.0
7500,1661422376759,8572.0,16.0,320.0
7501,1661422376762,8320.0,-104.0,332.0
7502,1661422376765,8916.0,280.0,728.0
7503,1661422376768,8196.0,-108.0,376.0
7504,1661422376769,8500.0,-224.0,604.0
7505,1661422376773,7752.0,-276.0,708.0
7506,1661422376773,8984.0,-32.0,672.0
7507,1661422376776,9284.0,-56.0,376.0
7508,1661422376778,7436.0,272.0,496.0
7509,1661422376779,8764.0,480.0,704.0
7510,1661422376784,8940.0,-16.0,672.0
7511,1661422376784,8728.0,-92.0,428.0
7512,1661422376786,8232.0,112.0,752.0
7513,1661422376789,9652.0,508.0,624.0
7514,1661422376791,7876.0,-1548.0,360.0
7515,1661422376792,8844.0,1728.0,1080.0
7516,1661422376795,8108.0,-880.0,164.0
7517,1661422376797,8388.0,336.0,460.0
7518,1661422376800,9044.0,196.0,408.0
7519,1661422376802,8300.0,-592.0,760.0
7520,1661422376804,8292.0,344.0,536.0
7521,1661422376806,8792.0,-132.0,548.0
7522,1661422376809,8100.0,-772.0,148.0
7523,1661422376811,8168.0,128.0,284.0
7524,1661422376813,8724.0,200.0,900.0
7525,1661422376814,8824.0,-356.0,-4.0
7526,1661422376818,8268.0,-192.0,656.0
7527,1661422376818,8084.0,-816.0,216.0
7528,1661422376822,8828.0,64.0,532.0
7529,1661422376824,8756.0,-232.0,592.0
7530,1661422376826,8252.0,276.0,312.0
7531,1661422376827,8112.0,-96.0,652.0
7532,1661422376829,9076.0,600.0,604.0
7533,1661422376832,8472.0,-432.0,332.0
7534,1661422376834,8140.0,180.0,624.0
7535,1661422376837,8316.0,352.0,504.0
7536,1661422376838,8740.0,-1176.0,276.0
7537,1661422376843,9176.0,592.0,1068.0
7538,1661422376845,8272.0,-552.0,372.0
7539,1661422376846,8628.0,8.0,276.0
7540,1661422376848,8396.0,892.0,396.0
7541,1661422376850,8476.0,-196.0,488.0
7542,1661422376852,8188.0,32.0,528.0
7543,1661422376856,9080.0,668.0,696.0
7544,1661422376857,7680.0,-788.0,388.0
7545,1661422376859,8736.0,-12.0,476.0
7546,1661422376862,8460.0,408.0,696.0
7547,1661422376862,9216.0,60.0,728.0
7548,1661422376865,8548.0,-336.0,468.0
7549,1661422376867,9020.0,-148.0,540.0
7550,1661422376870,8984.0,60.0,464.0
7551,1661422376872,8212.0,-456.0,720.0
7552,1661422376875,7864.0,440.0,444.0
7553,1661422376877,8436.0,-620.0,504.0
7554,1661422376880,8644.0,-272.0,576.0
7555,1661422376880,8220.0,120.0,488.0
7556,1661422376883,7936.0,-988.0,428.0
7557,1661422376885,10028.0,828.0,1040.0
7558,1661422376886,8052.0,1528.0,324.0
7559,1661422376890,7792.0,-260.0,440.0
7560,1661422376892,8640.0,412.0,332.0
7561,1661422376894,8432.0,-644.0,500.0
7562,1661422376897,8252.0,16.0,640.0
7563,1661422376898,8624.0,-84.0,484.0
7564,1661422376901,8376.0,-628.0,296.0
7565,1661422376903,8284.0,480.0,604.0
7566,1661422376905,8564.0,-520.0,224.0
7567,1661422376907,8720.0,-392.0,984.0
7568,1661422376909,8068.0,-572.0,164.0
7569,1661422376911,7848.0,-152.0,340.0
7570,1661422376913,7520.0,584.0,340.0
7571,1661422376916,9060.0,-48.0,616.0
7572,1661422376917,8468.0,56.0,508.0
7573,1661422376921,8120.0,1280.0,660.0
7574,1661422376924,8344.0,-396.0,580.0
7575,1661422376925,8924.0,-140.0,460.0
7576,1661422376927,8460.0,-428.0,536.0
7577,1661422376930,8468.0,-724.0,432.0
7578,1661422376931,9628.0,1124.0,900.0
7579,1661422376933,7816.0,-960.0,400.0
7580,1661422376935,8836.0,1248.0,656.0
7581,1661422376937,8192.0,-156.0,440.0
7582,1661422376939,8428.0,-476.0,376.0
7583,1661422376943,8948.0,220.0,548.0
7584,1661422376945,8108.0,-120.0,696.0
7585,1661422376946,7716.0,0.0,440.0
7586,1661422376948,9132.0,600.0,584.0
7587,1661422376950,8484.0,-400.0,324.0
7588,1661422376955,8324.0,284.0,680.0
7589,1661422376955,9000.0,-184.0,720.0
7590,1661422376958,8332.0,580.0,764.0
7591,1661422376960,8632.0,392.0,596.0
7592,1661422376961,8404.0,-488.0,308.0
7593,1661422376963,8824.0,244.0,560.0
7594,1661422376967,8560.0,136.0,400.0
7595,1661422376968,7884.0,-72.0,636.0
7596,1661422376971,8188.0,488.0,508.0
7597,1661422376973,8808.0,-364.0,564.0
7598,1661422376975,8504.0,4.0,652.0
7599,1661422376978,8364.0,384.0,428.0
7600,1661422376980,7720.0,-788.0,492.0
7601,1661422376982,8228.0,1604.0,484.0
7602,1661422376984,8260.0,-200.0,668.0
7603,1661422376985,8880.0,156.0,588.0
7604,1661422376989,8848.0,0.0,544.0
7605,1661422376990,8764.0,-52.0,580.0
7606,1661422376994,7816.0,-356.0,296.0
7607,1661422376995,7764.0,-628.0,228.0
7608,1661422376997,8320.0,-640.0,268.0
7609,1661422376999,8756.0,-52.0,500.0
7610,1661422377003,8800.0,-20.0,864.0
7611,1661422377004,8328.0,60.0,344.0
7612,1661422377006,8040.0,396.0,516.0
7613,1661422377009,8616.0,100.0,624.0
7614,1661422377010,9104.0,-608.0,364.0
7615,1661422377013,8500.0,-488.0,592.0
7616,1661422377015,8068.0,712.0,684.0
7617,1661422377016,8180.0,-460.0,600.0
7618,1661422377021,9088.0,348.0,656.0
7619,1661422377021,8548.0,200.0,440.0
7620,1661422377024,8524.0,-948.0,728.0
7621,1661422377025,7372.0,-56.0,268.0
7622,1661422377028,8380.0,1080.0,260.0
7623,1661422377030,7972.0,-476.0,372.0
7624,1661422377033,8076.0,248.0,652.0
7625,1661422377034,8808.0,-600.0,400.0
7626,1661422377037,8604.0,244.0,668.0
7627,1661422377039,7972.0,-196.0,540.0
7628,1661422377041,7672.0,-132.0,244.0
7629,1661422377045,8668.0,836.0,600.0
7630,1661422377045,8748.0,-320.0,288.0
7631,1661422377048,8400.0,-56.0,632.0
7632,1661422377050,8840.0,324.0,508.0
7633,1661422377052,8596.0,-536.0,508.0
7634,1661422377054,8064.0,336.0,504.0
7635,1661422377057,9512.0,-752.0,656.0
7636,1661422377059,8824.0,-268.0,616.0
7637,1661422377061,8456.0,780.0,652.0
7638,1661422377063,8516.0,-24.0,744.0
7639,1661422377064,8480.0,-124.0,368.0
7640,1661422377066,8284.0,256.0,640.0
7641,1661422377069,8776.0,-320.0,404.0
7642,1661422377071,8292.0,336.0,392.0
7643,1661422377074,7344.0,-660.0,484.0
7644,1661422377076,9144.0,72.0,792.0
7645,1661422377078,8152.0,20.0,512.0
7646,1661422377080,8920.0,-60.0,596.0
7647,1661422377083,9040.0,200.0,728.0
7648,1661422377085,8028.0,-120.0,416.0
7649,1661422377087,8532.0,884.0,856.0
7650,1661422377089,9364.0,-276.0,632.0
7651,1661422377093,8464.0,24.0,452.0
7652,1661422377094,8764.0,40.0,564.0
7653,1661422377096,8352.0,-408.0,688.0
7654,1661422377097,8856.0,-24.0,528.0
7655,1661422377101,8352.0,-56.0,404.0
7656,1661422377101,8508.0,24.0,448.0
7657,1661422377105,9028.0,528.0,684.0
7658,1661422377107,8248.0,-564.0,440.0
7659,1661422377109,8348.0,760.0,504.0
7660,1661422377111,8600.0,-92.0,572.0
7661,1661422377113,8808.0,-288.0,692.0
7662,1661422377115,8848.0,532.0,492.0
7663,1661422377117,7380.0,-1244.0,252.0
7664,1661422377119,8116.0,1288.0,380.0
7665,1661422377123,8956.0,28.0,276.0
7666,1661422377124,8428.0,-276.0,736.0
7667,1661422377127,8424.0,104.0,276.0
7668,1661422377129,8788.0,-108.0,644.0
7669,1661422377130,8720.0,364.0,536.0
7670,1661422377133,8184.0,-756.0,452.0
7671,1661422377135,8244.0,-944.0,424.0
7672,1661422377138,8464.0,648.0,796.0
7673,1661422377140,8768.0,-828.0,552.0
7674,1661422377142,8580.0,972.0,528.0
7675,1661422377145,8220.0,-164.0,576.0
7676,1661422377146,8528.0,-192.0,376.0
7677,1661422377149,8340.0,492.0,568.0
7678,1661422377151,8108.0,-968.0,352.0
7679,1661422377153,8708.0,380.0,528.0
7680,1661422377155,8500.0,380.0,644.0
7681,1661422377158,8628.0,-488.0,636.0
7682,1661422377160,8644.0,152.0,652.0
7683,1661422377161,8524.0,0.0,492.0
7684,1661422377163,8836.0,224.0,540.0
7685,1661422377166,9312.0,768.0,576.0
7686,1661422377169,8260.0,-1528.0,804.0
7687,1661422377172,9068.0,1188.0,688.0
7688,1661422377172,8356.0,-336.0,508.0
7689,1661422377175,8424.0,-268.0,532.0
7690,1661422377177,8752.0,-212.0,328.0
7691,1661422377180,8632.0,588.0,892.0
7692,1661422377180,8860.0,588.0,624.0
7693,1661422377183,8152.0,-1224.0,456.0
7694,1661422377185,8604.0,-212.0,504.0
7695,1661422377190,8084.0,-196.0,352.0
7696,1661422377190,8632.0,-792.0,704.0
7697,1661422377193,8508.0,416.0,368.0
7698,1661422377195,8584.0,-272.0,652.0
7699,1661422377197,8636.0,4.0,572.0
7700,1661422377199,8648.0,-200.0,564.0
7701,1661422377201,8596.0,164.0,576.0
7702,1661422377202,8316.0,824.0,468.0
7703,1661422377206,8088.0,-212.0,252.0
7704,1661422377208,8680.0,40.0,728.0
7705,1661422377210,8740.0,-116.0,624.0
7706,1661422377211,8916.0,-184.0,476.0
7707,1661422377215,7012.0,700.0,156.0
7708,1661422377215,8300.0,196.0,12.0
7709,1661422377218,8488.0,-592.0,828.0
7710,1661422377221,8072.0,-168.0,272.0
7711,1661422377223,8564.0,-12.0,676.0
7712,1661422377225,8372.0,580.0,568.0
7713,1661422377228,7900.0,-644.0,224.0
7714,1661422377230,7600.0,-184.0,236.0
7715,1661422377232,8856.0,856.0,512.0
7716,1661422377235,8672.0,-480.0,392.0
7717,1661422377235,8956.0,1152.0,672.0
7718,1661422377240,7644.0,-1548.0,508.0
7719,1661422377241,8492.0,648.0,376.0
7720,1661422377243,8084.0,124.0,448.0
7721,1661422377245,8552.0,-840.0,528.0
7722,1661422377247,8792.0,544.0,524.0
7723,1661422377250,7736.0,-572.0,412.0
7724,1661422377252,9060.0,1144.0,664.0
7725,1661422377253,9248.0,492.0,628.0
7726,1661422377256,8236.0,-352.0,436.0
7727,1661422377258,8400.0,24.0,388.0
7728,1661422377261,8596.0,-996.0,576.0
7729,1661422377263,7464.0,660.0,104.0
7730,1661422377265,9172.0,860.0,1016.0
7731,1661422377266,8376.0,-640.0,376.0
7732,1661422377271,8956.0,280.0,472.0
7733,1661422377271,8396.0,32.0,672.0
7734,1661422377274,8040.0,12.0,496.0
7735,1661422377277,9144.0,700.0,540.0
7736,1661422377278,8872.0,-324.0,764.0
7737,1661422377280,8484.0,76.0,684.0
7738,1661422377282,8684.0,96.0,428.0
7739,1661422377285,9072.0,-184.0,760.0
7740,1661422377287,8340.0,-344.0,192.0
7741,1661422377289,8348.0,128.0,636.0
7742,1661422377290,8444.0,-324.0,384.0
7743,1661422377293,8668.0,-44.0,560.0
7744,1661422377297,8992.0,-200.0,648.0
7745,1661422377297,8020.0,44.0,420.0
7746,1661422377300,8992.0,-204.0,680.0
7747,1661422377303,8664.0,980.0,728.0
7748,1661422377304,8284.0,-320.0,448.0
7749,1661422377307,8644.0,28.0,572.0
7750,1661422377309,9908.0,812.0,1140.0
7751,1661422377311,9192.0,-2256.0,488.0
7752,1661422377313,8256.0,-256.0,816.0
7753,1661422377316,8380.0,-244.0,236.0
7754,1661422377317,8320.0,-360.0,672.0
7755,1661422377319,8684.0,-240.0,628.0
7756,1661422377322,8608.0,436.0,564.0
7757,1661422377325,7140.0,-568.0,196.0
7758,1661422377326,9064.0,604.0,660.0
7759,1661422377328,8380.0,-800.0,468.0
7760,1661422377330,8424.0,784.0,572.0
7761,1661422377334,8328.0,92.0,624.0
7762,1661422377335,8176.0,-160.0,200.0
7763,1661422377339,8444.0,72.0,660.0
7764,1661422377339,8588.0,-232.0,372.0
7765,1661422377342,8716.0,-168.0,468.0
7766,1661422377344,7512.0,296.0,436.0
7767,1661422377346,9052.0,-180.0,504.0
7768,1661422377348,7680.0,-92.0,444.0
7769,1661422377351,8844.0,-248.0,588.0
7770,1661422377353,8672.0,24.0,548.0
7771,1661422377355,8128.0,152.0,196.0
7772,1661422377356,6788.0,-604.0,12.0
7773,1661422377359,7584.0,1728.0,472.0
7774,1661422377361,8160.0,-488.0,432.0
7775,1661422377363,8624.0,544.0,436.0
7776,1661422377365,8144.0,-324.0,244.0
7777,1661422377367,8284.0,252.0,552.0
7778,1661422377371,8284.0,-336.0,440.0
7779,1661422377371,9308.0,-168.0,756.0
7780,1661422377376,8380.0,-252.0,404.0
7781,1661422377377,8724.0,-444.0,472.0
7782,1661422377379,8372.0,128.0,784.0
7783,1661422377383,8424.0,372.0,516.0
7784,1661422377383,8140.0,-68.0,660.0
7785,1661422377385,8920.0,300.0,568.0
7786,1661422377388,9100.0,-348.0,592.0
7787,1661422377390,8496.0,-104.0,648.0
7788,1661422377392,8788.0,676.0,680.0
7789,1661422377394,8268.0,-472.0,312.0
7790,1661422377397,8760.0,92.0,640.0
7791,1661422377399,8320.0,-8.0,628.0
7792,1661422377401,9164.0,-312.0,568.0
7793,1661422377403,7508.0,1496.0,664.0
7794,1661422377405,8672.0,-456.0,216.0
7795,1661422377408,8532.0,-812.0,584.0
7796,1661422377410,8512.0,-36.0,236.0
7797,1661422377411,8672.0,-184.0,724.0
7798,1661422377415,8300.0,288.0,508.0
7799,1661422377415,8432.0,-532.0,452.0
7800,1661422377418,7932.0,96.0,448.0
7801,1661422377421,9564.0,356.0,792.0
7802,1661422377423,8436.0,-376.0,196.0
7803,1661422377425,8304.0,640.0,724.0
7804,1661422377427,9172.0,-356.0,368.0
7805,1661422377430,8348.0,-436.0,616.0
7806,1661422377431,8532.0,204.0,400.0
7807,1661422377434,8268.0,-812.0,616.0
7808,1661422377438,8660.0,188.0,688.0
7809,1661422377438,7812.0,-12.0,356.0
7810,1661422377439,8940.0,232.0,776.0
7811,1661422377443,8264.0,324.0,428.0
7812,1661422377445,7744.0,-988.0,208.0
7813,1661422377447,8612.0,648.0,380.0
7814,1661422377449,7596.0,-740.0,372.0
7815,1661422377451,9268.0,-1228.0,820.0
7816,1661422377454,8608.0,872.0,968.0
7817,1661422377456,8568.0,-896.0,468.0
7818,1661422377458,8568.0,700.0,584.0
7819,1661422377460,8148.0,-84.0,448.0
7820,1661422377461,8572.0,-724.0,540.0
7821,1661422377464,8548.0,788.0,788.0
7822,1661422377468,8704.0,-320.0,520.0
7823,1661422377468,8164.0,-52.0,360.0
7824,1661422377471,8572.0,1100.0,452.0
7825,1661422377473,8976.0,-144.0,724.0
7826,1661422377476,8608.0,-448.0,532.0
7827,1661422377478,8096.0,-264.0,624.0
7828,1661422377480,8260.0,-16.0,576.0
7829,1661422377482,9328.0,724.0,668.0
7830,1661422377484,7976.0,-280.0,604.0
7831,1661422377486,8892.0,864.0,608.0
7832,1661422377489,8896.0,-192.0,772.0
7833,1661422377491,8300.0,-232.0,484.0
7834,1661422377494,8580.0,56.0,680.0
7835,1661422377495,7644.0,-504.0,276.0
7836,1661422377498,7048.0,520.0,208.0
7837,1661422377501,8052.0,432.0,224.0
7838,1661422377502,8112.0,-224.0,400.0
7839,1661422377504,8496.0,596.0,372.0
7840,1661422377507,8564.0,-476.0,280.0
7841,1661422377508,8540.0,408.0,660.0
7842,1661422377511,9480.0,552.0,516.0
7843,1661422377513,8996.0,-456.0,344.0
7844,1661422377515,8152.0,-76.0,440.0
7845,1661422377517,8760.0,-476.0,156.0
7846,1661422377519,8152.0,284.0,812.0
7847,1661422377522,8308.0,-8.0,372.0
7848,1661422377524,8060.0,56.0,468.0
7849,1661422377526,8524.0,352.0,568.0
7850,1661422377528,8664.0,-932.0,420.0
7851,1661422377530,8608.0,-488.0,756.0
7852,1661422377533,8412.0,1100.0,656.0
7853,1661422377535,8632.0,-656.0,484.0
7854,1661422377537,9352.0,72.0,820.0
7855,1661422377540,8212.0,-32.0,696.0
7856,1661422377541,7928.0,-1100.0,92.0
7857,1661422377543,8644.0,1604.0,732.0
7858,1661422377545,9500.0,-1244.0,524.0
7859,1661422377548,9336.0,-296.0,816.0
7860,1661422377549,8524.0,208.0,408.0
